MyoITU_EMG_1,MyoITU_EMG_2,MyoITU_EMG_3,MyoITU_EMG_4,MyoITU_EMG_5,MyoITU_EMG_6,MyoITU_EMG_7,MyoITU_EMG_8,MyoITU_roll,MyoITU_pitch,MyoITU_yaw,MyoITU_accel_x,MyoITU_accel_y,MyoITU_accel_z,MyoITU_gyro_x,MyoITU_gyro_y,MyoITU_gyro_z,MyoMarmara_EMG_1,MyoMarmara_EMG_2,MyoMarmara_EMG_3,MyoMarmara_EMG_4,MyoMarmara_EMG_5,MyoMarmara_EMG_6,MyoMarmara_EMG_7,MyoMarmara_EMG_8,MyoMarmara_roll,MyoMarmara_pitch,MyoMarmara_yaw,MyoMarmara_accel_x,MyoMarmara_accel_y,MyoMarmara_accel_z,MyoMarmara_gyro_x,MyoMarmara_gyro_y,MyoMarmara_gyro_z
-1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,0.0,2.61137,-1.5707964,-2.8265877,1727.0,933.0,411.0,4.0,4.0,-11.0,-2.0,1.0,-3.0,-3.0,0.0,2.0,-1.0,0.0,2.7012057,1.5707964,-2.868056,-1869.0,864.0,213.0,11.0,-2.0,1.0
-1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,0.0,2.6114547,-1.5707964,-2.8266404,1725.0,932.0,409.0,11.0,2.0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.0,0.0,2.7012057,1.5707964,-2.868056,-1869.0,864.0,213.0,11.0,-2.0,1.0
1.0,1.0,-1.0,-7.0,-6.0,-2.0,-1.0,-1.0,2.6114547,-1.5707964,-2.8266404,1725.0,932.0,409.0,11.0,2.0,0.0,-1.0,-3.0,-2.0,0.0,-3.0,-2.0,-4.0,-4.0,2.7012057,1.5707964,-2.868056,-1863.0,878.0,220.0,11.0,1.0,-1.0
1.0,1.0,-1.0,-7.0,-6.0,-2.0,-1.0,-1.0,2.61137,-1.5707964,-2.8265877,1709.0,941.0,402.0,-1.0,-5.0,-8.0,-1.0,-3.0,-2.0,0.0,-3.0,-2.0,-4.0,-4.0,2.7012057,1.5707964,-2.868056,-1863.0,878.0,220.0,11.0,1.0,-1.0
-2.0,2.0,0.0,-11.0,-2.0,0.0,3.0,1.0,2.61137,-1.5707964,-2.8265877,1709.0,941.0,402.0,-1.0,-5.0,-8.0,2.0,-2.0,1.0,-2.0,-1.0,-2.0,-4.0,-2.0,2.7012057,1.5707964,-2.868056,-1877.0,877.0,216.0,10.0,1.0,-1.0
-2.0,2.0,0.0,-11.0,-2.0,0.0,3.0,1.0,2.611144,-1.5707964,-2.8267186,1694.0,931.0,389.0,-4.0,-9.0,-18.0,2.0,-2.0,1.0,-2.0,-1.0,-2.0,-4.0,-2.0,2.7012057,1.5707964,-2.868056,-1877.0,877.0,216.0,10.0,1.0,-1.0
0.0,2.0,4.0,1.0,-2.0,-1.0,1.0,0.0,2.611144,-1.5707964,-2.8267186,1694.0,931.0,389.0,-4.0,-9.0,-18.0,-1.0,0.0,-1.0,-1.0,1.0,-2.0,1.0,-1.0,2.7012057,1.5707964,-2.868056,-1889.0,876.0,216.0,3.0,-2.0,-3.0
0.0,2.0,4.0,1.0,-2.0,-1.0,1.0,0.0,2.6108265,-1.5707964,-2.8268554,1693.0,940.0,378.0,9.0,-8.0,-20.0,-1.0,0.0,-1.0,-1.0,1.0,-2.0,1.0,-1.0,2.7012057,1.5707964,-2.868056,-1889.0,876.0,216.0,3.0,-2.0,-3.0
-2.0,0.0,-2.0,0.0,0.0,-2.0,4.0,1.0,2.6108265,-1.5707964,-2.8268554,1693.0,940.0,378.0,9.0,-8.0,-20.0,-1.0,0.0,-3.0,-2.0,-3.0,1.0,-1.0,-1.0,2.7012088,1.5707964,-2.8679981,-1873.0,869.0,218.0,4.0,-3.0,-1.0
-2.0,0.0,-2.0,0.0,0.0,-2.0,4.0,1.0,2.6104743,-1.5707964,-2.8269563,1701.0,948.0,393.0,22.0,-10.0,-26.0,-1.0,0.0,-3.0,-2.0,-3.0,1.0,-1.0,-1.0,2.7012088,1.5707964,-2.8679981,-1873.0,869.0,218.0,4.0,-3.0,-1.0
