MyoITU_EMG_1,MyoITU_EMG_2,MyoITU_EMG_3,MyoITU_EMG_4,MyoITU_EMG_5,MyoITU_EMG_6,MyoITU_EMG_7,MyoITU_EMG_8,MyoITU_roll,MyoITU_pitch,MyoITU_yaw,MyoITU_accel_x,MyoITU_accel_y,MyoITU_accel_z,MyoITU_gyro_x,MyoITU_gyro_y,MyoITU_gyro_z,MyoMarmara_EMG_1,MyoMarmara_EMG_2,MyoMarmara_EMG_3,MyoMarmara_EMG_4,MyoMarmara_EMG_5,MyoMarmara_EMG_6,MyoMarmara_EMG_7,MyoMarmara_EMG_8,MyoMarmara_roll,MyoMarmara_pitch,MyoMarmara_yaw,MyoMarmara_accel_x,MyoMarmara_accel_y,MyoMarmara_accel_z,MyoMarmara_gyro_x,MyoMarmara_gyro_y,MyoMarmara_gyro_z
-1.0,4.0,-5.0,-23.0,-17.0,-6.0,-8.0,0.0,-2.3631747,-1.5707964,-2.569296,1277.0,-673.0,1324.0,74.0,-62.0,-287.0,-1.0,-5.0,-8.0,-4.0,-4.0,-5.0,-4.0,-1.0,2.1451344,-1.5707964,2.428326,1082.0,788.0,1486.0,10.0,0.0,154.0
-1.0,4.0,-5.0,-23.0,-17.0,-6.0,-8.0,0.0,-2.3722472,-1.5707964,-2.5735772,1272.0,-667.0,1317.0,72.0,-55.0,-339.0,-1.0,-5.0,-8.0,-4.0,-4.0,-5.0,-4.0,-1.0,2.1451344,-1.5707964,2.428326,1082.0,788.0,1486.0,10.0,0.0,154.0
-2.0,3.0,13.0,28.0,22.0,3.0,2.0,0.0,-2.3807602,-1.5707964,-2.5778558,1252.0,-655.0,1320.0,54.0,-47.0,-350.0,-2.0,-4.0,-11.0,-14.0,-7.0,-1.0,-3.0,-3.0,2.1451344,-1.5707964,2.428326,1082.0,788.0,1486.0,10.0,0.0,154.0
0.0,7.0,19.0,-8.0,-6.0,-1.0,0.0,1.0,-2.3807602,-1.5707964,-2.5778558,1252.0,-655.0,1320.0,54.0,-47.0,-350.0,-2.0,-4.0,-11.0,-14.0,-7.0,-1.0,-3.0,-3.0,2.1474779,-1.5707964,2.4305115,1056.0,800.0,1480.0,13.0,-10.0,185.0
2.0,0.0,-4.0,-4.0,0.0,2.0,0.0,-2.0,-2.390188,-1.5707964,-2.5826201,1243.0,-634.0,1328.0,33.0,-53.0,-380.0,0.0,0.0,5.0,-2.0,-1.0,-1.0,0.0,1.0,2.1474779,-1.5707964,2.4305115,1056.0,800.0,1480.0,13.0,-10.0,185.0
-6.0,-9.0,-14.0,-35.0,-1.0,-1.0,-1.0,0.0,-2.390188,-1.5707964,-2.5826201,1243.0,-634.0,1328.0,33.0,-53.0,-380.0,0.0,0.0,5.0,-2.0,-1.0,-1.0,0.0,1.0,2.1504796,-1.5707964,2.4332688,1035.0,789.0,1490.0,21.0,-23.0,229.0
3.0,-4.0,-15.0,-18.0,-5.0,-3.0,-3.0,4.0,-2.4011755,-1.5707964,-2.5880651,1259.0,-625.0,1341.0,38.0,-59.0,-431.0,0.0,0.0,-1.0,7.0,2.0,-1.0,-1.0,-2.0,2.1504796,-1.5707964,2.4332688,1035.0,789.0,1490.0,21.0,-23.0,229.0
12.0,17.0,4.0,5.0,-16.0,-4.0,1.0,5.0,-2.4011755,-1.5707964,-2.5880651,1259.0,-625.0,1341.0,38.0,-59.0,-431.0,0.0,0.0,-1.0,7.0,2.0,-1.0,-1.0,-2.0,2.1545162,-1.5707964,2.4365168,1047.0,798.0,1480.0,9.0,-37.0,270.0
4.0,0.0,8.0,20.0,3.0,1.0,1.0,1.0,-2.4132352,-1.5707964,-2.5936322,1310.0,-597.0,1321.0,56.0,-53.0,-426.0,-2.0,0.0,0.0,-4.0,-3.0,-2.0,-1.0,-2.0,2.1545162,-1.5707964,2.4365168,1047.0,798.0,1480.0,9.0,-37.0,270.0
4.0,0.0,8.0,20.0,3.0,1.0,1.0,1.0,-2.4132352,-1.5707964,-2.5936322,1310.0,-597.0,1321.0,56.0,-53.0,-426.0,-2.0,0.0,0.0,-4.0,-3.0,-2.0,-1.0,-2.0,2.158351,-1.5707964,2.4400544,1057.0,783.0,1479.0,43.0,-11.0,294.0
