MyoITU_EMG_1,MyoITU_EMG_2,MyoITU_EMG_3,MyoITU_EMG_4,MyoITU_EMG_5,MyoITU_EMG_6,MyoITU_EMG_7,MyoITU_EMG_8,MyoITU_roll,MyoITU_pitch,MyoITU_yaw,MyoITU_accel_x,MyoITU_accel_y,MyoITU_accel_z,MyoITU_gyro_x,MyoITU_gyro_y,MyoITU_gyro_z,MyoMarmara_EMG_1,MyoMarmara_EMG_2,MyoMarmara_EMG_3,MyoMarmara_EMG_4,MyoMarmara_EMG_5,MyoMarmara_EMG_6,MyoMarmara_EMG_7,MyoMarmara_EMG_8,MyoMarmara_roll,MyoMarmara_pitch,MyoMarmara_yaw,MyoMarmara_accel_x,MyoMarmara_accel_y,MyoMarmara_accel_z,MyoMarmara_gyro_x,MyoMarmara_gyro_y,MyoMarmara_gyro_z
0.0,-7.0,0.0,-1.0,3.0,0.0,-3.0,-2.0,2.8027804,-1.5707964,-2.872975,1863.0,644.0,283.0,90.0,445.0,1008.0,-1.0,0.0,1.0,0.0,-3.0,-2.0,-2.0,0.0,2.6872857,1.5707964,-2.9263792,-1849.0,883.0,244.0,-11.0,2.0,-8.0
0.0,-7.0,0.0,-1.0,3.0,0.0,-3.0,-2.0,2.8027804,-1.5707964,-2.872975,1863.0,644.0,283.0,90.0,445.0,1008.0,-1.0,0.0,1.0,0.0,-3.0,-2.0,-2.0,0.0,2.6872857,1.5707964,-2.9263792,-1855.0,869.0,256.0,-9.0,5.0,-3.0
1.0,-11.0,-6.0,-2.0,-3.0,-2.0,0.0,-3.0,2.8027804,-1.5707964,-2.872975,1863.0,644.0,283.0,90.0,445.0,1008.0,0.0,-4.0,-1.0,-1.0,-1.0,-1.0,-3.0,-1.0,2.6873698,1.5707964,-2.9265244,-1854.0,873.0,259.0,-5.0,7.0,-3.0
1.0,-11.0,-6.0,-2.0,-3.0,-2.0,0.0,-3.0,2.8217123,-1.5707964,-2.8710194,1855.0,591.0,338.0,21.0,497.0,1050.0,0.0,-4.0,-1.0,-1.0,-1.0,-1.0,-3.0,-1.0,2.6873698,1.5707964,-2.9265244,-1854.0,873.0,259.0,-5.0,7.0,-3.0
1.0,-7.0,2.0,0.0,-1.0,1.0,1.0,1.0,2.8217123,-1.5707964,-2.8710194,1855.0,591.0,338.0,21.0,497.0,1050.0,-2.0,-2.0,1.0,-1.0,-1.0,-1.0,-2.0,-2.0,2.6873698,1.5707964,-2.9265244,-1860.0,884.0,251.0,4.0,10.0,-3.0
1.0,-7.0,2.0,0.0,-1.0,1.0,1.0,1.0,2.8425148,-1.5707964,-2.8687243,1852.0,519.0,343.0,-46.0,548.0,1084.0,-2.0,-2.0,1.0,-1.0,-1.0,-1.0,-2.0,-2.0,2.6873698,1.5707964,-2.9265244,-1860.0,884.0,251.0,4.0,10.0,-3.0
-4.0,0.0,-3.0,-7.0,-2.0,-1.0,-1.0,0.0,2.8651185,-1.5707964,-2.8661985,1838.0,451.0,365.0,-91.0,574.0,1113.0,-4.0,1.0,-3.0,-1.0,1.0,1.0,0.0,-2.0,2.6873698,1.5707964,-2.9265244,-1860.0,884.0,251.0,4.0,10.0,-3.0
-4.0,0.0,-3.0,-7.0,-2.0,-1.0,-1.0,0.0,2.8651185,-1.5707964,-2.8661985,1838.0,451.0,365.0,-91.0,574.0,1113.0,-4.0,1.0,-3.0,-1.0,1.0,1.0,0.0,-2.0,2.6873698,1.5707964,-2.9265244,-1865.0,893.0,258.0,-1.0,11.0,-2.0
-7.0,-6.0,-9.0,-14.0,-2.0,-4.0,-7.0,-4.0,2.8651185,-1.5707964,-2.8661985,1838.0,451.0,365.0,-91.0,574.0,1113.0,0.0,-4.0,1.0,-1.0,-1.0,1.0,-3.0,-2.0,2.6874146,1.5707964,-2.9267747,-1853.0,881.0,268.0,-17.0,11.0,0.0
-7.0,-6.0,-9.0,-14.0,-2.0,-4.0,-7.0,-4.0,2.8891897,-1.5707964,-2.8637452,1825.0,372.0,397.0,-77.0,570.0,1118.0,0.0,-4.0,1.0,-1.0,-1.0,1.0,-3.0,-2.0,2.6874146,1.5707964,-2.9267747,-1853.0,881.0,268.0,-17.0,11.0,0.0
