MyoITU_EMG_1,MyoITU_EMG_2,MyoITU_EMG_3,MyoITU_EMG_4,MyoITU_EMG_5,MyoITU_EMG_6,MyoITU_EMG_7,MyoITU_EMG_8,MyoITU_roll,MyoITU_pitch,MyoITU_yaw,MyoITU_accel_x,MyoITU_accel_y,MyoITU_accel_z,MyoITU_gyro_x,MyoITU_gyro_y,MyoITU_gyro_z,MyoMarmara_EMG_1,MyoMarmara_EMG_2,MyoMarmara_EMG_3,MyoMarmara_EMG_4,MyoMarmara_EMG_5,MyoMarmara_EMG_6,MyoMarmara_EMG_7,MyoMarmara_EMG_8,MyoMarmara_roll,MyoMarmara_pitch,MyoMarmara_yaw,MyoMarmara_accel_x,MyoMarmara_accel_y,MyoMarmara_accel_z,MyoMarmara_gyro_x,MyoMarmara_gyro_y,MyoMarmara_gyro_z
-1.0,-2.0,-3.0,-2.0,-1.0,-2.0,-2.0,0.0,-2.6784945,1.5707964,-2.8172193,-1852.0,-747.0,555.0,-1.0,-6.0,-9.0,4.0,9.0,15.0,26.0,13.0,-1.0,2.0,4.0,2.220684,-1.5707964,2.4406648,1118.0,1310.0,1008.0,102.0,44.0,-81.0
-1.0,-2.0,-3.0,-2.0,-1.0,-2.0,-2.0,0.0,-2.6784945,1.5707964,-2.8172193,-1837.0,-759.0,568.0,1.0,-1.0,-4.0,4.0,9.0,15.0,26.0,13.0,-1.0,2.0,4.0,2.220684,-1.5707964,2.4406648,1118.0,1310.0,1008.0,102.0,44.0,-81.0
0.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-3.0,-2.6784945,1.5707964,-2.8172193,-1837.0,-759.0,568.0,1.0,-1.0,-4.0,-10.0,-3.0,-5.0,-16.0,14.0,-6.0,-14.0,-10.0,2.2189407,-1.5707964,2.438727,1137.0,1319.0,1011.0,45.0,31.0,-86.0
0.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-3.0,-2.6784945,1.5707964,-2.8172193,-1848.0,-751.0,551.0,7.0,1.0,-4.0,-10.0,-3.0,-5.0,-16.0,14.0,-6.0,-14.0,-10.0,2.2189407,-1.5707964,2.438727,1137.0,1319.0,1011.0,45.0,31.0,-86.0
-2.0,-1.0,-2.0,1.0,-2.0,0.0,-1.0,0.0,-2.6784945,1.5707964,-2.8172193,-1846.0,-754.0,552.0,6.0,0.0,-3.0,-1.0,0.0,-8.0,-19.0,0.0,-7.0,-10.0,-3.0,2.2189407,-1.5707964,2.438727,1137.0,1319.0,1011.0,45.0,31.0,-86.0
-2.0,-1.0,-2.0,1.0,-2.0,0.0,-1.0,0.0,-2.6784945,1.5707964,-2.8172193,-1846.0,-754.0,552.0,6.0,0.0,-3.0,-1.0,0.0,-8.0,-19.0,0.0,-7.0,-10.0,-3.0,2.2180922,-1.5707964,2.4378471,1121.0,1311.0,1005.0,36.0,31.0,-81.0
-1.0,3.0,-1.0,-2.0,1.0,0.0,-1.0,0.0,-2.6784945,1.5707964,-2.8172193,-1843.0,-742.0,557.0,2.0,-2.0,0.0,-7.0,-10.0,-17.0,-27.0,4.0,6.0,-4.0,-10.0,2.2180922,-1.5707964,2.4378471,1121.0,1311.0,1005.0,36.0,31.0,-81.0
-2.0,0.0,2.0,-1.0,-2.0,1.0,-2.0,2.0,-2.6784945,1.5707964,-2.8172193,-1843.0,-742.0,557.0,2.0,-2.0,0.0,-14.0,-13.0,-2.0,1.0,-5.0,-6.0,-5.0,-7.0,2.2162764,-1.5707964,2.4360597,1104.0,1324.0,995.0,63.0,36.0,-83.0
-2.0,0.0,2.0,-1.0,-2.0,1.0,-2.0,2.0,-2.6784945,1.5707964,-2.8172193,-1856.0,-754.0,567.0,-7.0,1.0,1.0,-14.0,-13.0,-2.0,1.0,-5.0,-6.0,-5.0,-7.0,2.2162764,-1.5707964,2.4360597,1104.0,1324.0,995.0,63.0,36.0,-83.0
0.0,0.0,-3.0,-3.0,-1.0,-2.0,-2.0,-2.0,-2.6784945,1.5707964,-2.8172193,-1856.0,-759.0,559.0,-7.0,0.0,4.0,-1.0,-5.0,-8.0,-4.0,-8.0,-9.0,-5.0,-1.0,2.2162764,-1.5707964,2.4360597,1104.0,1324.0,995.0,63.0,36.0,-83.0
0.0,0.0,-3.0,-3.0,-1.0,-2.0,-2.0,-2.0,-2.6784945,1.5707964,-2.8172193,-1856.0,-759.0,559.0,-7.0,0.0,4.0,-1.0,-5.0,-8.0,-4.0,-8.0,-9.0,-5.0,-1.0,2.2156005,-1.5707964,2.4351776,1114.0,1316.0,998.0,65.0,35.0,-82.0
0.0,0.0,2.0,0.0,-1.0,-1.0,-2.0,-1.0,-2.6785645,1.5707964,-2.8173194,-1839.0,-750.0,559.0,-4.0,-3.0,4.0,2.0,2.0,-5.0,3.0,1.0,1.0,7.0,5.0,2.2156005,-1.5707964,2.4351776,1114.0,1316.0,998.0,65.0,35.0,-82.0
