MyoITU_EMG_1,MyoITU_EMG_2,MyoITU_EMG_3,MyoITU_EMG_4,MyoITU_EMG_5,MyoITU_EMG_6,MyoITU_EMG_7,MyoITU_EMG_8,MyoITU_roll,MyoITU_pitch,MyoITU_yaw,MyoITU_accel_x,MyoITU_accel_y,MyoITU_accel_z,MyoITU_gyro_x,MyoITU_gyro_y,MyoITU_gyro_z,MyoMarmara_EMG_1,MyoMarmara_EMG_2,MyoMarmara_EMG_3,MyoMarmara_EMG_4,MyoMarmara_EMG_5,MyoMarmara_EMG_6,MyoMarmara_EMG_7,MyoMarmara_EMG_8,MyoMarmara_roll,MyoMarmara_pitch,MyoMarmara_yaw,MyoMarmara_accel_x,MyoMarmara_accel_y,MyoMarmara_accel_z,MyoMarmara_gyro_x,MyoMarmara_gyro_y,MyoMarmara_gyro_z
-3.0,2.0,12.0,16.0,14.0,2.0,-1.0,-4.0,2.4481592,-1.5707964,-2.5170174,1499.0,980.0,765.0,46.0,-844.0,-788.0,0.0,-2.0,-2.0,-4.0,-7.0,-1.0,0.0,-1.0,2.7046351,1.5707964,-2.827989,-1888.0,861.0,259.0,-11.0,6.0,3.0
2.0,-3.0,-1.0,-2.0,7.0,1.0,4.0,3.0,2.4464228,-1.5707964,-2.525366,1519.0,998.0,753.0,64.0,-836.0,-813.0,2.0,-1.0,0.0,2.0,-1.0,3.0,2.0,1.0,2.7046351,1.5707964,-2.827989,-1888.0,861.0,259.0,-11.0,6.0,3.0
-2.0,-3.0,-3.0,-14.0,-8.0,-4.0,-2.0,-3.0,2.4452343,-1.5707964,-2.5337276,1544.0,1037.0,717.0,49.0,-811.0,-777.0,-1.0,-1.0,-1.0,-2.0,0.0,-3.0,-3.0,-3.0,2.7046351,1.5707964,-2.827989,-1888.0,861.0,259.0,-11.0,6.0,3.0
-6.0,2.0,3.0,3.0,5.0,0.0,1.0,6.0,2.4452343,-1.5707964,-2.5337276,1544.0,1037.0,717.0,49.0,-811.0,-777.0,0.0,0.0,-2.0,0.0,0.0,-4.0,-3.0,-3.0,2.7049854,1.5707964,-2.8289342,-1863.0,830.0,262.0,-8.0,17.0,-4.0
-6.0,2.0,3.0,3.0,5.0,0.0,1.0,6.0,2.4440374,-1.5707964,-2.5412366,1520.0,1072.0,686.0,43.0,-746.0,-717.0,0.0,0.0,-2.0,0.0,0.0,-4.0,-3.0,-3.0,2.7049854,1.5707964,-2.8289342,-1863.0,830.0,262.0,-8.0,17.0,-4.0
6.0,4.0,-6.0,-1.0,-3.0,-2.0,2.0,-2.0,2.4420483,-1.5707964,-2.5475554,1488.0,1087.0,693.0,57.0,-680.0,-699.0,-1.0,-4.0,-3.0,-5.0,1.0,-1.0,-3.0,-1.0,2.7049854,1.5707964,-2.8289342,-1863.0,830.0,262.0,-8.0,17.0,-4.0
-5.0,-7.0,-7.0,-2.0,-4.0,1.0,-2.0,-3.0,2.4420483,-1.5707964,-2.5475554,1488.0,1087.0,693.0,57.0,-680.0,-699.0,1.0,-2.0,0.0,0.0,-1.0,3.0,-1.0,2.0,2.7053761,1.5707964,-2.8295693,-1891.0,845.0,260.0,11.0,12.0,-5.0
-5.0,-7.0,-7.0,-2.0,-4.0,1.0,-2.0,-3.0,2.4397936,-1.5707964,-2.553396,1497.0,1116.0,650.0,47.0,-633.0,-698.0,-3.0,1.0,-1.0,2.0,-2.0,3.0,3.0,0.0,2.7053761,1.5707964,-2.8295693,-1891.0,845.0,260.0,11.0,12.0,-5.0
-19.0,2.0,0.0,-4.0,-1.0,-2.0,-10.0,-11.0,2.4377377,-1.5707964,-2.5588362,1512.0,1153.0,603.0,48.0,-583.0,-662.0,-3.0,1.0,-1.0,2.0,-2.0,3.0,3.0,0.0,2.7053761,1.5707964,-2.8295693,-1891.0,845.0,260.0,11.0,12.0,-5.0
9.0,4.0,-1.0,-1.0,-3.0,-3.0,-2.0,0.0,2.4377377,-1.5707964,-2.5588362,1512.0,1153.0,603.0,48.0,-583.0,-662.0,-3.0,1.0,-1.0,2.0,-2.0,3.0,3.0,0.0,2.7052898,1.5707964,-2.829431,-1874.0,846.0,267.0,-3.0,8.0,-6.0
