MyoITU_EMG_1,MyoITU_EMG_2,MyoITU_EMG_3,MyoITU_EMG_4,MyoITU_EMG_5,MyoITU_EMG_6,MyoITU_EMG_7,MyoITU_EMG_8,MyoITU_roll,MyoITU_pitch,MyoITU_yaw,MyoITU_accel_x,MyoITU_accel_y,MyoITU_accel_z,MyoITU_gyro_x,MyoITU_gyro_y,MyoITU_gyro_z,MyoMarmara_EMG_1,MyoMarmara_EMG_2,MyoMarmara_EMG_3,MyoMarmara_EMG_4,MyoMarmara_EMG_5,MyoMarmara_EMG_6,MyoMarmara_EMG_7,MyoMarmara_EMG_8,MyoMarmara_roll,MyoMarmara_pitch,MyoMarmara_yaw,MyoMarmara_accel_x,MyoMarmara_accel_y,MyoMarmara_accel_z,MyoMarmara_gyro_x,MyoMarmara_gyro_y,MyoMarmara_gyro_z
-2.0,0.0,-3.0,0.0,-2.0,0.0,0.0,-1.0,-2.684599,1.5707964,-2.8005424,-1863.0,-748.0,537.0,-18.0,-7.0,-17.0,-1.0,-2.0,-3.0,-5.0,-1.0,5.0,-1.0,1.0,2.187233,-1.5707964,2.2924557,1031.0,1381.0,1024.0,-1.0,15.0,15.0
-3.0,-2.0,1.0,0.0,-2.0,1.0,0.0,-3.0,-2.684599,1.5707964,-2.8005424,-1854.0,-742.0,547.0,-13.0,-3.0,-11.0,1.0,1.0,6.0,17.0,2.0,-3.0,-1.0,-1.0,2.187233,-1.5707964,2.2924557,1031.0,1381.0,1024.0,-1.0,15.0,15.0
-3.0,2.0,1.0,-1.0,-1.0,-3.0,0.0,0.0,-2.684599,1.5707964,-2.8005424,-1862.0,-758.0,545.0,-5.0,-2.0,-7.0,0.0,0.0,1.0,4.0,12.0,3.0,1.0,-2.0,2.187233,-1.5707964,2.2924557,1031.0,1381.0,1024.0,-1.0,15.0,15.0
-1.0,1.0,-2.0,-1.0,-2.0,0.0,0.0,-1.0,-2.684599,1.5707964,-2.8005424,-1862.0,-758.0,545.0,-5.0,-2.0,-7.0,-6.0,-4.0,-6.0,-19.0,-21.0,18.0,10.0,-4.0,2.1871717,-1.5707964,2.2928154,1023.0,1385.0,1018.0,15.0,19.0,10.0
-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,2.0,-2.684599,1.5707964,-2.8005424,-1869.0,-749.0,540.0,12.0,-6.0,-3.0,-2.0,-3.0,-3.0,-16.0,-23.0,-5.0,-1.0,-1.0,2.1871717,-1.5707964,2.2928154,1023.0,1385.0,1018.0,15.0,19.0,10.0
0.0,-1.0,-2.0,-3.0,-2.0,3.0,1.0,0.0,-2.684599,1.5707964,-2.8005424,-1869.0,-749.0,540.0,12.0,-6.0,-3.0,-3.0,-3.0,-6.0,-14.0,5.0,1.0,15.0,3.0,2.1872122,-1.5707964,2.2931674,1039.0,1383.0,1019.0,6.0,19.0,18.0
2.0,-2.0,2.0,-1.0,-1.0,0.0,-1.0,0.0,-2.6848192,1.5707964,-2.8009498,-1855.0,-737.0,549.0,21.0,-6.0,2.0,-2.0,0.0,0.0,-15.0,-11.0,1.0,4.0,2.0,2.1872122,-1.5707964,2.2931674,1039.0,1383.0,1019.0,6.0,19.0,18.0
0.0,1.0,-1.0,-1.0,-1.0,0.0,2.0,0.0,-2.6848915,1.5707964,-2.801048,-1846.0,-739.0,532.0,4.0,-3.0,2.0,-5.0,-7.0,2.0,11.0,-4.0,0.0,-5.0,-4.0,2.1872122,-1.5707964,2.2931674,1039.0,1383.0,1019.0,6.0,19.0,18.0
-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6848915,1.5707964,-2.801048,-1846.0,-739.0,532.0,4.0,-3.0,2.0,1.0,0.0,4.0,8.0,-7.0,-10.0,-2.0,2.0,2.1867385,-1.5707964,2.2936435,1018.0,1376.0,1016.0,-11.0,24.0,8.0
-4.0,1.0,0.0,0.0,1.0,-2.0,-4.0,-3.0,-2.6851137,1.5707964,-2.8013015,-1860.0,-739.0,531.0,-19.0,-6.0,4.0,1.0,2.0,1.0,-2.0,-4.0,-5.0,-4.0,3.0,2.1867385,-1.5707964,2.2936435,1018.0,1376.0,1016.0,-11.0,24.0,8.0
