MyoITU_EMG_1,MyoITU_EMG_2,MyoITU_EMG_3,MyoITU_EMG_4,MyoITU_EMG_5,MyoITU_EMG_6,MyoITU_EMG_7,MyoITU_EMG_8,MyoITU_roll,MyoITU_pitch,MyoITU_yaw,MyoITU_accel_x,MyoITU_accel_y,MyoITU_accel_z,MyoITU_gyro_x,MyoITU_gyro_y,MyoITU_gyro_z,MyoMarmara_EMG_1,MyoMarmara_EMG_2,MyoMarmara_EMG_3,MyoMarmara_EMG_4,MyoMarmara_EMG_5,MyoMarmara_EMG_6,MyoMarmara_EMG_7,MyoMarmara_EMG_8,MyoMarmara_roll,MyoMarmara_pitch,MyoMarmara_yaw,MyoMarmara_accel_x,MyoMarmara_accel_y,MyoMarmara_accel_z,MyoMarmara_gyro_x,MyoMarmara_gyro_y,MyoMarmara_gyro_z
-2.0,-4.0,0.0,-2.0,-1.0,-2.0,-4.0,0.0,-2.6631951,1.5707964,-2.9602962,-1835.0,-853.0,452.0,1.0,8.0,-3.0,-1.0,-2.0,-2.0,0.0,0.0,-1.0,-2.0,-2.0,1.7006897,-1.5707964,2.3400033,87.0,478.0,1912.0,3.0,0.0,4.0
-2.0,-4.0,0.0,-2.0,-1.0,-2.0,-4.0,0.0,-2.6631951,1.5707964,-2.9602962,-1835.0,-853.0,452.0,1.0,8.0,-3.0,-1.0,-2.0,-2.0,0.0,0.0,-1.0,-2.0,-2.0,1.7007121,-1.5707964,2.3400054,82.0,493.0,1922.0,10.0,-4.0,8.0
2.0,-3.0,-4.0,0.0,0.0,0.0,3.0,-3.0,-2.663152,1.5707964,-2.960191,-1840.0,-865.0,448.0,3.0,11.0,-6.0,-2.0,0.0,-1.0,-1.0,-4.0,1.0,3.0,2.0,1.7007121,-1.5707964,2.3400054,82.0,493.0,1922.0,10.0,-4.0,8.0
-2.0,-2.0,-1.0,-3.0,-2.0,-2.0,0.0,0.0,-2.663152,1.5707964,-2.960191,-1840.0,-865.0,448.0,3.0,11.0,-6.0,-2.0,0.0,-1.0,-1.0,-4.0,1.0,3.0,2.0,1.7008817,-1.5707964,2.3400435,93.0,491.0,1934.0,20.0,-4.0,5.0
-1.0,0.0,0.0,-2.0,-2.0,-1.0,1.0,-3.0,-2.6629317,1.5707964,-2.9594066,-1848.0,-870.0,435.0,23.0,4.0,-8.0,-2.0,-4.0,0.0,3.0,1.0,-1.0,-3.0,-1.0,1.7008817,-1.5707964,2.3400435,93.0,491.0,1934.0,20.0,-4.0,5.0
1.0,-2.0,0.0,-1.0,1.0,1.0,2.0,-3.0,-2.6629317,1.5707964,-2.9594066,-1848.0,-870.0,435.0,23.0,4.0,-8.0,-2.0,-4.0,0.0,3.0,1.0,-1.0,-3.0,-1.0,1.7008817,-1.5707964,2.3400435,99.0,487.0,1924.0,14.0,-4.0,7.0
-1.0,-3.0,-1.0,1.0,-2.0,-1.0,-3.0,2.0,-2.6628108,1.5707964,-2.9590492,-1849.0,-856.0,437.0,32.0,-2.0,-6.0,2.0,1.0,-1.0,-4.0,-2.0,-3.0,-4.0,-1.0,1.7008817,-1.5707964,2.3400435,99.0,487.0,1924.0,14.0,-4.0,7.0
2.0,0.0,-3.0,0.0,0.0,1.0,-1.0,-3.0,-2.6628108,1.5707964,-2.9590492,-1849.0,-856.0,437.0,32.0,-2.0,-6.0,-2.0,-1.0,1.0,-1.0,2.0,-1.0,1.0,-5.0,1.7008934,-1.5707964,2.3399491,90.0,483.0,1932.0,5.0,-20.0,-4.0
2.0,0.0,-3.0,0.0,0.0,1.0,-1.0,-3.0,-2.6630077,1.5707964,-2.958994,-1848.0,-834.0,434.0,16.0,1.0,-4.0,-2.0,-1.0,1.0,-1.0,2.0,-1.0,1.0,-5.0,1.7008934,-1.5707964,2.3399491,90.0,483.0,1932.0,5.0,-20.0,-4.0
1.0,1.0,2.0,0.0,-3.0,-1.0,-1.0,-2.0,-2.6630077,1.5707964,-2.958994,-1848.0,-834.0,434.0,16.0,1.0,-4.0,0.0,0.0,-2.0,0.0,-2.0,-3.0,-4.0,-4.0,1.701063,-1.5707964,2.3399262,98.0,488.0,1951.0,6.0,-29.0,0.0
