MyoITU_EMG_1,MyoITU_EMG_2,MyoITU_EMG_3,MyoITU_EMG_4,MyoITU_EMG_5,MyoITU_EMG_6,MyoITU_EMG_7,MyoITU_EMG_8,MyoITU_roll,MyoITU_pitch,MyoITU_yaw,MyoITU_accel_x,MyoITU_accel_y,MyoITU_accel_z,MyoITU_gyro_x,MyoITU_gyro_y,MyoITU_gyro_z,MyoMarmara_EMG_1,MyoMarmara_EMG_2,MyoMarmara_EMG_3,MyoMarmara_EMG_4,MyoMarmara_EMG_5,MyoMarmara_EMG_6,MyoMarmara_EMG_7,MyoMarmara_EMG_8,MyoMarmara_roll,MyoMarmara_pitch,MyoMarmara_yaw,MyoMarmara_accel_x,MyoMarmara_accel_y,MyoMarmara_accel_z,MyoMarmara_gyro_x,MyoMarmara_gyro_y,MyoMarmara_gyro_z
-1.0,3.0,-1.0,0.0,-2.0,0.0,0.0,-2.0,-2.687472,1.5707964,-2.851492,-1858.0,-762.0,507.0,11.0,6.0,6.0,0.0,-1.0,-3.0,-8.0,4.0,-1.0,0.0,1.0,2.143898,-1.5707964,2.2654488,617.0,1691.0,919.0,-12.0,-17.0,90.0
-1.0,3.0,-1.0,0.0,-2.0,0.0,0.0,-2.0,-2.6877527,1.5707964,-2.8515913,-1862.0,-759.0,513.0,22.0,6.0,6.0,0.0,-1.0,-3.0,-8.0,4.0,-1.0,0.0,1.0,2.143898,-1.5707964,2.2654488,617.0,1691.0,919.0,-12.0,-17.0,90.0
-5.0,-2.0,2.0,0.0,-2.0,-1.0,0.0,-1.0,-2.6877527,1.5707964,-2.8515913,-1862.0,-759.0,513.0,22.0,6.0,6.0,-6.0,-4.0,0.0,4.0,1.0,-3.0,-3.0,-3.0,2.1442957,-1.5707964,2.2662265,625.0,1687.0,920.0,-25.0,-27.0,107.0
-5.0,-2.0,2.0,0.0,-2.0,-1.0,0.0,-1.0,-2.6881897,1.5707964,-2.8519106,-1858.0,-754.0,507.0,16.0,9.0,5.0,-6.0,-4.0,0.0,4.0,1.0,-3.0,-3.0,-3.0,2.1442957,-1.5707964,2.2662265,625.0,1687.0,920.0,-25.0,-27.0,107.0
1.0,1.0,1.0,-1.0,-2.0,0.0,-1.0,-1.0,-2.6881897,1.5707964,-2.8519106,-1860.0,-754.0,516.0,10.0,13.0,3.0,-4.0,-8.0,-6.0,-2.0,-10.0,-2.0,0.0,-3.0,2.1442957,-1.5707964,2.2662265,625.0,1687.0,920.0,-25.0,-27.0,107.0
-2.0,-1.0,2.0,1.0,-2.0,-2.0,-2.0,0.0,-2.6881897,1.5707964,-2.8519106,-1860.0,-754.0,516.0,10.0,13.0,3.0,-4.0,-8.0,-6.0,-2.0,-10.0,-2.0,0.0,-3.0,2.145293,-1.5707964,2.2681255,618.0,1688.0,916.0,-15.0,-27.0,140.0
2.0,0.0,-1.0,-1.0,-2.0,-1.0,2.0,0.0,-2.6881897,1.5707964,-2.8519106,-1867.0,-762.0,510.0,7.0,12.0,-2.0,1.0,1.0,-3.0,-2.0,3.0,0.0,-3.0,-2.0,2.145293,-1.5707964,2.2681255,618.0,1688.0,916.0,-15.0,-27.0,140.0
-1.0,-1.0,-2.0,-1.0,-1.0,-1.0,-1.0,0.0,-2.6881897,1.5707964,-2.8519106,-1867.0,-762.0,510.0,7.0,12.0,-2.0,2.0,1.0,5.0,15.0,-5.0,-5.0,-1.0,2.0,2.1459093,-1.5707964,2.2694793,640.0,1662.0,926.0,-18.0,-29.0,165.0
-1.0,-2.0,-2.0,-1.0,0.0,-1.0,1.0,0.0,-2.6881897,1.5707964,-2.8519106,-1868.0,-750.0,521.0,-1.0,9.0,-4.0,3.0,3.0,2.0,4.0,7.0,2.0,0.0,1.0,2.1459093,-1.5707964,2.2694793,640.0,1662.0,926.0,-18.0,-29.0,165.0
0.0,0.0,-1.0,-1.0,2.0,-1.0,-1.0,1.0,-2.6881897,1.5707964,-2.8519106,-1868.0,-750.0,521.0,-1.0,9.0,-4.0,3.0,3.0,2.0,4.0,7.0,2.0,0.0,1.0,2.1462498,-1.5707964,2.271099,655.0,1662.0,935.0,-47.0,-10.0,175.0
