MyoITU_EMG_1,MyoITU_EMG_2,MyoITU_EMG_3,MyoITU_EMG_4,MyoITU_EMG_5,MyoITU_EMG_6,MyoITU_EMG_7,MyoITU_EMG_8,MyoITU_roll,MyoITU_pitch,MyoITU_yaw,MyoITU_accel_x,MyoITU_accel_y,MyoITU_accel_z,MyoITU_gyro_x,MyoITU_gyro_y,MyoITU_gyro_z,MyoMarmara_EMG_1,MyoMarmara_EMG_2,MyoMarmara_EMG_3,MyoMarmara_EMG_4,MyoMarmara_EMG_5,MyoMarmara_EMG_6,MyoMarmara_EMG_7,MyoMarmara_EMG_8,MyoMarmara_roll,MyoMarmara_pitch,MyoMarmara_yaw,MyoMarmara_accel_x,MyoMarmara_accel_y,MyoMarmara_accel_z,MyoMarmara_gyro_x,MyoMarmara_gyro_y,MyoMarmara_gyro_z
0.0,0.0,-3.0,-3.0,-2.0,-1.0,-2.0,-3.0,-2.6809125,1.5707964,-2.831218,-1860.0,-796.0,489.0,-13.0,11.0,-2.0,1.0,1.0,4.0,5.0,0.0,-12.0,-8.0,2.0,1.960793,-1.5707964,2.33712,610.0,1127.0,1547.0,-168.0,-44.0,14.0
0.0,0.0,-3.0,-3.0,-2.0,-1.0,-2.0,-3.0,-2.6809125,1.5707964,-2.831218,-1857.0,-796.0,487.0,3.0,11.0,-7.0,1.0,1.0,4.0,5.0,0.0,-12.0,-8.0,2.0,1.960793,-1.5707964,2.33712,610.0,1127.0,1547.0,-168.0,-44.0,14.0
1.0,-2.0,0.0,-1.0,-1.0,-1.0,-1.0,-2.0,-2.6809125,1.5707964,-2.831218,-1857.0,-796.0,487.0,3.0,11.0,-7.0,2.0,-3.0,0.0,8.0,2.0,3.0,5.0,4.0,1.9596708,-1.5707964,2.3369124,599.0,1126.0,1558.0,-177.0,-47.0,1.0
-1.0,1.0,1.0,0.0,-1.0,1.0,-1.0,0.0,-2.6809125,1.5707964,-2.831218,-1855.0,-792.0,484.0,11.0,9.0,-5.0,1.0,-2.0,-3.0,-3.0,-4.0,-24.0,-10.0,-1.0,1.9596708,-1.5707964,2.3369124,599.0,1126.0,1558.0,-177.0,-47.0,1.0
-2.0,-1.0,1.0,0.0,-1.0,-2.0,-2.0,-2.0,-2.6809125,1.5707964,-2.831218,-1855.0,-792.0,484.0,11.0,9.0,-5.0,-1.0,0.0,2.0,10.0,13.0,-2.0,-9.0,-3.0,1.9586016,-1.5707964,2.3368392,593.0,1106.0,1557.0,-172.0,-46.0,4.0
-2.0,-1.0,1.0,0.0,-1.0,-2.0,-2.0,-2.0,-2.6809125,1.5707964,-2.831218,-1862.0,-786.0,473.0,6.0,7.0,-4.0,-1.0,0.0,2.0,10.0,13.0,-2.0,-9.0,-3.0,1.9586016,-1.5707964,2.3368392,593.0,1106.0,1557.0,-172.0,-46.0,4.0
-1.0,-4.0,-2.0,0.0,0.0,-1.0,-1.0,-1.0,-2.6809125,1.5707964,-2.831218,-1862.0,-786.0,473.0,6.0,7.0,-4.0,3.0,4.0,10.0,15.0,-14.0,8.0,4.0,3.0,1.9577798,-1.5707964,2.3367193,572.0,1106.0,1544.0,-157.0,-56.0,14.0
-1.0,-4.0,-2.0,0.0,0.0,-1.0,-1.0,-1.0,-2.6809125,1.5707964,-2.831218,-1861.0,-794.0,486.0,-1.0,7.0,-4.0,3.0,4.0,10.0,15.0,-14.0,8.0,4.0,3.0,1.9577798,-1.5707964,2.3367193,572.0,1106.0,1544.0,-157.0,-56.0,14.0
-3.0,-2.0,-1.0,1.0,2.0,-3.0,-2.0,0.0,-2.6809125,1.5707964,-2.831218,-1861.0,-794.0,486.0,-1.0,7.0,-4.0,-3.0,-3.0,-6.0,-7.0,6.0,-4.0,-3.0,1.0,1.9572853,-1.5707964,2.336647,578.0,1101.0,1560.0,-141.0,-79.0,21.0
-3.0,-2.0,-1.0,1.0,2.0,-3.0,-2.0,0.0,-2.6809125,1.5707964,-2.831218,-1858.0,-782.0,489.0,0.0,5.0,-3.0,-3.0,-3.0,-6.0,-7.0,6.0,-4.0,-3.0,1.0,1.9572853,-1.5707964,2.336647,578.0,1101.0,1560.0,-141.0,-79.0,21.0
0.0,0.0,-1.0,-1.0,0.0,-1.0,-2.0,-1.0,-2.6809125,1.5707964,-2.831218,-1858.0,-782.0,489.0,0.0,5.0,-3.0,-3.0,-1.0,-6.0,-24.0,-61.0,-1.0,20.0,4.0,1.9572443,-1.5707964,2.336733,589.0,1074.0,1556.0,-120.0,-94.0,30.0
-2.0,2.0,1.0,-1.0,-1.0,-4.0,1.0,-2.0,-2.6809921,1.5707964,-2.8312259,-1863.0,-785.0,477.0,-1.0,3.0,0.0,-2.0,-4.0,0.0,3.0,10.0,0.0,-8.0,-4.0,1.9572443,-1.5707964,2.336733,589.0,1074.0,1556.0,-120.0,-94.0,30.0
-3.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-2.6809921,1.5707964,-2.8312259,-1863.0,-785.0,477.0,-1.0,3.0,0.0,-2.0,-4.0,0.0,3.0,10.0,0.0,-8.0,-4.0,1.9575824,-1.5707964,2.3366868,575.0,1095.0,1548.0,-84.0,-105.0,34.0
2.0,1.0,4.0,-2.0,-2.0,1.0,-2.0,-1.0,-2.6809921,1.5707964,-2.8312259,-1867.0,-796.0,480.0,-5.0,1.0,2.0,-4.0,2.0,2.0,-4.0,-17.0,-18.0,-7.0,-9.0,1.9575824,-1.5707964,2.3366868,575.0,1095.0,1548.0,-84.0,-105.0,34.0
-1.0,0.0,-3.0,1.0,-2.0,-1.0,-1.0,-2.0,-2.6809921,1.5707964,-2.8312259,-1867.0,-796.0,480.0,-5.0,1.0,2.0,1.0,-1.0,1.0,-3.0,-2.0,-7.0,-4.0,-2.0,1.9582928,-1.5707964,2.3367507,586.0,1106.0,1536.0,-67.0,-115.0,47.0
1.0,-1.0,-2.0,-2.0,-1.0,0.0,-4.0,1.0,-2.6809921,1.5707964,-2.8312259,-1861.0,-785.0,478.0,-6.0,4.0,10.0,-1.0,-2.0,0.0,3.0,5.0,4.0,-6.0,-4.0,1.9582928,-1.5707964,2.3367507,586.0,1106.0,1536.0,-67.0,-115.0,47.0
0.0,-1.0,1.0,-2.0,0.0,0.0,-1.0,1.0,-2.6809921,1.5707964,-2.8312259,-1861.0,-785.0,478.0,-6.0,4.0,10.0,3.0,3.0,-3.0,-5.0,4.0,-7.0,-2.0,11.0,1.9590101,-1.5707964,2.3370774,602.0,1082.0,1529.0,-105.0,-118.0,64.0
-2.0,-1.0,-1.0,-2.0,-4.0,2.0,-1.0,0.0,-2.6809921,1.5707964,-2.8312259,-1853.0,-786.0,483.0,-2.0,1.0,10.0,-6.0,-9.0,2.0,2.0,3.0,5.0,-4.0,-8.0,1.9590101,-1.5707964,2.3370774,602.0,1082.0,1529.0,-105.0,-118.0,64.0
