MyoITU_EMG_1,MyoITU_EMG_2,MyoITU_EMG_3,MyoITU_EMG_4,MyoITU_EMG_5,MyoITU_EMG_6,MyoITU_EMG_7,MyoITU_EMG_8,MyoITU_roll,MyoITU_pitch,MyoITU_yaw,MyoITU_accel_x,MyoITU_accel_y,MyoITU_accel_z,MyoITU_gyro_x,MyoITU_gyro_y,MyoITU_gyro_z,MyoMarmara_EMG_1,MyoMarmara_EMG_2,MyoMarmara_EMG_3,MyoMarmara_EMG_4,MyoMarmara_EMG_5,MyoMarmara_EMG_6,MyoMarmara_EMG_7,MyoMarmara_EMG_8,MyoMarmara_roll,MyoMarmara_pitch,MyoMarmara_yaw,MyoMarmara_accel_x,MyoMarmara_accel_y,MyoMarmara_accel_z,MyoMarmara_gyro_x,MyoMarmara_gyro_y,MyoMarmara_gyro_z
2.0,2.0,-7.0,-3.0,1.0,-1.0,1.0,-2.0,2.3734503,-1.5707964,-2.478945,1243.0,1472.0,459.0,-35.0,36.0,5.0,-2.0,-1.0,-3.0,-3.0,-2.0,0.0,1.0,2.0,2.6909566,1.5707964,-2.827541,-1859.0,898.0,201.0,16.0,1.0,-9.0
0.0,3.0,-1.0,-1.0,-2.0,4.0,2.0,2.0,2.3734503,-1.5707964,-2.478945,1243.0,1472.0,459.0,-35.0,36.0,5.0,1.0,-2.0,-1.0,3.0,-1.0,-2.0,2.0,1.0,2.6910725,1.5707964,-2.82752,-1863.0,909.0,203.0,16.0,-2.0,-8.0
0.0,3.0,-1.0,-1.0,-2.0,4.0,2.0,2.0,2.372551,-1.5707964,-2.4782922,1222.0,1483.0,469.0,-50.0,43.0,5.0,1.0,-2.0,-1.0,3.0,-1.0,-2.0,2.0,1.0,2.6910725,1.5707964,-2.82752,-1863.0,909.0,203.0,16.0,-2.0,-8.0
5.0,7.0,-6.0,-2.0,-3.0,-2.0,1.0,2.0,2.371766,-1.5707964,-2.4777327,1242.0,1462.0,468.0,-47.0,36.0,-15.0,-2.0,-2.0,-2.0,-4.0,-4.0,1.0,-1.0,1.0,2.6910725,1.5707964,-2.82752,-1863.0,909.0,203.0,16.0,-2.0,-8.0
-1.0,1.0,3.0,-6.0,-3.0,-2.0,3.0,0.0,2.371766,-1.5707964,-2.4777327,1242.0,1462.0,468.0,-47.0,36.0,-15.0,-2.0,-2.0,-2.0,-4.0,-4.0,1.0,-1.0,1.0,2.6911538,1.5707964,-2.8276665,-1857.0,903.0,185.0,7.0,-5.0,-7.0
2.0,5.0,0.0,-4.0,-2.0,-3.0,-3.0,-1.0,2.370843,-1.5707964,-2.4770143,1241.0,1459.0,486.0,-49.0,48.0,-3.0,3.0,2.0,-1.0,1.0,-3.0,0.0,-2.0,-4.0,2.6911538,1.5707964,-2.8276665,-1857.0,903.0,185.0,7.0,-5.0,-7.0
6.0,-1.0,-5.0,2.0,2.0,1.0,1.0,0.0,2.370843,-1.5707964,-2.4770143,1241.0,1459.0,486.0,-49.0,48.0,-3.0,3.0,2.0,-1.0,1.0,-3.0,0.0,-2.0,-4.0,2.6911538,1.5707964,-2.8276665,-1852.0,903.0,202.0,-1.0,-4.0,-7.0
-1.0,-7.0,3.0,4.0,0.0,-2.0,-3.0,-5.0,2.3699758,-1.5707964,-2.476272,1207.0,1484.0,471.0,-35.0,46.0,1.0,2.0,-3.0,-3.0,2.0,-1.0,2.0,2.0,-1.0,2.6911538,1.5707964,-2.8276665,-1852.0,903.0,202.0,-1.0,-4.0,-7.0
-3.0,1.0,-1.0,-6.0,5.0,3.0,5.0,-2.0,2.3699758,-1.5707964,-2.476272,1207.0,1484.0,471.0,-35.0,46.0,1.0,2.0,-3.0,-3.0,2.0,-1.0,2.0,2.0,-1.0,2.6911538,1.5707964,-2.8276665,-1859.0,890.0,196.0,-2.0,-1.0,-8.0
-3.0,1.0,-1.0,-6.0,5.0,3.0,5.0,-2.0,2.3693852,-1.5707964,-2.4759555,1225.0,1481.0,480.0,-37.0,18.0,-6.0,2.0,-3.0,-3.0,2.0,-1.0,2.0,2.0,-1.0,2.6911538,1.5707964,-2.8276665,-1859.0,890.0,196.0,-2.0,-1.0,-8.0
-4.0,-2.0,2.0,-2.0,-1.0,0.0,-1.0,-2.0,2.3693852,-1.5707964,-2.4759555,1225.0,1481.0,480.0,-37.0,18.0,-6.0,-2.0,0.0,-1.0,1.0,1.0,-6.0,1.0,-1.0,2.6911538,1.5707964,-2.8276665,-1858.0,901.0,202.0,4.0,-2.0,-3.0
-4.0,-2.0,2.0,-2.0,-1.0,0.0,-1.0,-2.0,2.3688395,-1.5707964,-2.4755566,1241.0,1458.0,462.0,-44.0,34.0,-3.0,-2.0,0.0,-1.0,1.0,1.0,-6.0,1.0,-1.0,2.6911538,1.5707964,-2.8276665,-1858.0,901.0,202.0,4.0,-2.0,-3.0
2.0,-10.0,1.0,3.0,0.0,4.0,2.0,-1.0,2.36818,-1.5707964,-2.4749796,1220.0,1468.0,469.0,-39.0,43.0,8.0,2.0,0.0,-1.0,-2.0,-2.0,-1.0,2.0,0.0,2.6911538,1.5707964,-2.8276665,-1858.0,901.0,202.0,4.0,-2.0,-3.0
3.0,-1.0,-3.0,5.0,-6.0,-1.0,-2.0,0.0,2.36818,-1.5707964,-2.4749796,1220.0,1468.0,469.0,-39.0,43.0,8.0,2.0,0.0,-1.0,-2.0,-2.0,-1.0,2.0,0.0,2.6913073,1.5707964,-2.827834,-1858.0,902.0,196.0,19.0,2.0,-4.0
2.0,0.0,1.0,1.0,-2.0,-4.0,0.0,1.0,2.3676527,-1.5707964,-2.4745266,1223.0,1459.0,488.0,-19.0,29.0,0.0,-4.0,-1.0,1.0,0.0,2.0,-1.0,1.0,0.0,2.6913073,1.5707964,-2.827834,-1858.0,902.0,196.0,19.0,2.0,-4.0
4.0,2.0,0.0,-5.0,2.0,3.0,2.0,-1.0,2.3676527,-1.5707964,-2.4745266,1223.0,1459.0,488.0,-19.0,29.0,0.0,-4.0,-1.0,1.0,0.0,2.0,-1.0,1.0,0.0,2.6913073,1.5707964,-2.827834,-1844.0,908.0,196.0,15.0,0.0,-2.0
-4.0,7.0,-7.0,-4.0,4.0,-3.0,-5.0,2.0,2.3671272,-1.5707964,-2.4739892,1244.0,1471.0,489.0,-10.0,35.0,-10.0,0.0,-4.0,-3.0,-3.0,-2.0,-2.0,-3.0,-5.0,2.6913073,1.5707964,-2.827834,-1844.0,908.0,196.0,15.0,0.0,-2.0
-1.0,3.0,2.0,1.0,4.0,2.0,-1.0,-3.0,2.3671272,-1.5707964,-2.4739892,1244.0,1471.0,489.0,-10.0,35.0,-10.0,0.0,-4.0,-3.0,-3.0,-2.0,-2.0,-3.0,-5.0,2.6913073,1.5707964,-2.827834,-1861.0,916.0,199.0,9.0,5.0,-1.0
1.0,0.0,-1.0,5.0,-4.0,-1.0,-2.0,0.0,2.3671272,-1.5707964,-2.4739892,1244.0,1471.0,489.0,-10.0,35.0,-10.0,-2.0,-1.0,-2.0,0.0,-1.0,-2.0,-3.0,1.0,2.6913073,1.5707964,-2.827834,-1868.0,911.0,205.0,-4.0,6.0,0.0
1.0,0.0,-1.0,5.0,-4.0,-1.0,-2.0,0.0,2.3663373,-1.5707964,-2.4732254,1238.0,1479.0,488.0,-28.0,54.0,-7.0,-2.0,-1.0,-2.0,0.0,-1.0,-2.0,-3.0,1.0,2.6913073,1.5707964,-2.827834,-1868.0,911.0,205.0,-4.0,6.0,0.0
-7.0,8.0,2.0,-2.0,1.0,0.0,-2.0,-2.0,2.365406,-1.5707964,-2.472514,1227.0,1480.0,477.0,-50.0,52.0,-12.0,-4.0,-1.0,-2.0,-3.0,2.0,3.0,-1.0,0.0,2.6913073,1.5707964,-2.827834,-1868.0,911.0,205.0,-4.0,6.0,0.0
-4.0,-4.0,-1.0,-4.0,-7.0,-1.0,0.0,-1.0,2.365406,-1.5707964,-2.472514,1227.0,1480.0,477.0,-50.0,52.0,-12.0,0.0,-5.0,0.0,-4.0,-2.0,1.0,-2.0,-2.0,2.6913073,1.5707964,-2.827834,-1865.0,896.0,195.0,-8.0,5.0,-3.0
6.0,-4.0,-3.0,-8.0,-2.0,-6.0,-1.0,0.0,2.3646362,-1.5707964,-2.4719849,1222.0,1470.0,486.0,-45.0,31.0,-13.0,0.0,-6.0,-1.0,-3.0,-2.0,-5.0,-5.0,-4.0,2.6913073,1.5707964,-2.827834,-1865.0,896.0,195.0,-8.0,5.0,-3.0
-7.0,-4.0,-3.0,-11.0,3.0,2.0,-1.0,2.0,2.3646362,-1.5707964,-2.4719849,1222.0,1470.0,486.0,-45.0,31.0,-13.0,-3.0,2.0,-2.0,1.0,-1.0,3.0,-1.0,0.0,2.6913073,1.5707964,-2.827834,-1857.0,905.0,212.0,-7.0,3.0,0.0
0.0,-6.0,2.0,9.0,-2.0,-2.0,3.0,-2.0,2.3641267,-1.5707964,-2.4717438,1238.0,1470.0,504.0,-45.0,17.0,6.0,-2.0,-1.0,0.0,0.0,2.0,0.0,-3.0,1.0,2.6913073,1.5707964,-2.827834,-1857.0,905.0,212.0,-7.0,3.0,0.0
