MyoITU_EMG_1,MyoITU_EMG_2,MyoITU_EMG_3,MyoITU_EMG_4,MyoITU_EMG_5,MyoITU_EMG_6,MyoITU_EMG_7,MyoITU_EMG_8,MyoITU_roll,MyoITU_pitch,MyoITU_yaw,MyoITU_accel_x,MyoITU_accel_y,MyoITU_accel_z,MyoITU_gyro_x,MyoITU_gyro_y,MyoITU_gyro_z,MyoMarmara_EMG_1,MyoMarmara_EMG_2,MyoMarmara_EMG_3,MyoMarmara_EMG_4,MyoMarmara_EMG_5,MyoMarmara_EMG_6,MyoMarmara_EMG_7,MyoMarmara_EMG_8,MyoMarmara_roll,MyoMarmara_pitch,MyoMarmara_yaw,MyoMarmara_accel_x,MyoMarmara_accel_y,MyoMarmara_accel_z,MyoMarmara_gyro_x,MyoMarmara_gyro_y,MyoMarmara_gyro_z
-1.0,-4.0,-2.0,-3.0,2.0,6.0,-2.0,-1.0,2.7606132,-1.5707964,-2.5301433,1533.0,227.0,1158.0,-123.0,234.0,323.0,2.0,0.0,2.0,-2.0,-1.0,-2.0,0.0,1.0,2.705461,1.5707964,-2.795499,-1885.0,858.0,249.0,26.0,3.0,-3.0
1.0,-10.0,-4.0,-3.0,-3.0,1.0,3.0,-2.0,2.76898,-1.5707964,-2.5287364,1504.0,205.0,1169.0,-105.0,86.0,168.0,1.0,-3.0,-3.0,0.0,2.0,0.0,-1.0,0.0,2.705461,1.5707964,-2.795499,-1885.0,858.0,249.0,26.0,3.0,-3.0
1.0,-10.0,-4.0,-3.0,-3.0,1.0,3.0,-2.0,2.76898,-1.5707964,-2.5287364,1504.0,205.0,1169.0,-105.0,86.0,168.0,1.0,-3.0,-3.0,0.0,2.0,0.0,-1.0,0.0,2.7054904,1.5707964,-2.7954206,-1884.0,846.0,257.0,-4.0,4.0,-5.0
-1.0,1.0,7.0,3.0,1.0,-2.0,4.0,1.0,2.7727382,-1.5707964,-2.5284307,1513.0,185.0,1203.0,-88.0,-57.0,-28.0,-1.0,0.0,0.0,2.0,0.0,-2.0,-1.0,1.0,2.7054904,1.5707964,-2.7954206,-1884.0,846.0,257.0,-4.0,4.0,-5.0
-1.0,-2.0,-1.0,4.0,1.0,-2.0,-2.0,-4.0,2.7718387,-1.5707964,-2.5298102,1531.0,185.0,1182.0,-85.0,-202.0,-227.0,-1.0,0.0,0.0,2.0,0.0,-2.0,-1.0,1.0,2.7054904,1.5707964,-2.7954206,-1884.0,846.0,257.0,-4.0,4.0,-5.0
4.0,3.0,3.0,3.0,1.0,-2.0,-1.0,2.0,2.7658916,-1.5707964,-2.5327852,1557.0,185.0,1172.0,-36.0,-337.0,-404.0,-4.0,-2.0,-3.0,1.0,-2.0,-1.0,-4.0,-3.0,2.7054904,1.5707964,-2.7954206,-1884.0,846.0,257.0,-4.0,4.0,-5.0
-3.0,-4.0,0.0,-7.0,-6.0,-3.0,0.0,-4.0,2.7553415,-1.5707964,-2.5368602,1600.0,229.0,1162.0,15.0,-440.0,-554.0,-4.0,-2.0,-3.0,1.0,-2.0,-1.0,-4.0,-3.0,2.7054904,1.5707964,-2.7954206,-1884.0,846.0,257.0,-4.0,4.0,-5.0
-5.0,-7.0,-5.0,1.0,4.0,0.0,-4.0,-6.0,2.7553415,-1.5707964,-2.5368602,1600.0,229.0,1162.0,15.0,-440.0,-554.0,-4.0,-1.0,-3.0,0.0,-4.0,2.0,-3.0,0.0,2.7055206,1.5707964,-2.7953873,-1878.0,847.0,252.0,11.0,1.0,-1.0
-5.0,-7.0,-5.0,1.0,4.0,0.0,-4.0,-6.0,2.7415793,-1.5707964,-2.5415723,1646.0,291.0,1137.0,23.0,-509.0,-671.0,-4.0,-1.0,-3.0,0.0,-4.0,2.0,-3.0,0.0,2.7055206,1.5707964,-2.7953873,-1878.0,847.0,252.0,11.0,1.0,-1.0
4.0,-1.0,-3.0,2.0,-6.0,0.0,2.0,2.0,2.725336,-1.5707964,-2.5462682,1649.0,356.0,1108.0,13.0,-542.0,-770.0,-1.0,-3.0,-2.0,0.0,-2.0,-2.0,-1.0,-1.0,2.7055206,1.5707964,-2.7953873,-1878.0,847.0,252.0,11.0,1.0,-1.0
-2.0,-3.0,0.0,-4.0,-4.0,-2.0,-1.0,0.0,2.707113,-1.5707964,-2.5508597,1645.0,381.0,1067.0,-5.0,-567.0,-881.0,2.0,2.0,-1.0,0.0,-1.0,7.0,4.0,-1.0,2.7055206,1.5707964,-2.7953873,-1878.0,847.0,252.0,11.0,1.0,-1.0
-2.0,-2.0,-3.0,-7.0,0.0,1.0,3.0,0.0,2.707113,-1.5707964,-2.5508597,1645.0,381.0,1067.0,-5.0,-567.0,-881.0,1.0,2.0,-3.0,1.0,-1.0,1.0,1.0,-1.0,2.7055335,1.5707964,-2.7953932,-1881.0,858.0,255.0,-25.0,5.0,-7.0
-2.0,-2.0,-3.0,-7.0,0.0,1.0,3.0,0.0,2.6876025,-1.5707964,-2.5558293,1683.0,435.0,1042.0,-5.0,-605.0,-977.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,-1.0,2.7055335,1.5707964,-2.7953932,-1881.0,858.0,255.0,-25.0,5.0,-7.0
1.0,-1.0,-1.0,3.0,0.0,0.0,1.0,2.0,2.6876025,-1.5707964,-2.5558293,1683.0,435.0,1042.0,-5.0,-605.0,-977.0,1.0,0.0,-2.0,-1.0,1.0,5.0,2.0,0.0,2.7053785,1.5707964,-2.795219,-1878.0,858.0,259.0,-20.0,4.0,-1.0
1.0,-1.0,-1.0,3.0,0.0,0.0,1.0,2.0,2.668038,-1.5707964,-2.5608344,1676.0,488.0,988.0,-14.0,-606.0,-1009.0,2.0,-2.0,1.0,0.0,2.0,1.0,1.0,0.0,2.7053785,1.5707964,-2.795219,-1878.0,858.0,259.0,-20.0,4.0,-1.0
0.0,-3.0,-3.0,0.0,3.0,-2.0,-1.0,-2.0,2.6484838,-1.5707964,-2.5655096,1619.0,524.0,960.0,-32.0,-607.0,-1054.0,2.0,-2.0,-1.0,4.0,2.0,3.0,3.0,2.0,2.7053785,1.5707964,-2.795219,-1878.0,858.0,259.0,-20.0,4.0,-1.0
-1.0,4.0,4.0,1.0,1.0,-1.0,0.0,0.0,2.6484838,-1.5707964,-2.5655096,1619.0,524.0,960.0,-32.0,-607.0,-1054.0,-1.0,0.0,-1.0,2.0,1.0,-1.0,1.0,1.0,2.7054079,1.5707964,-2.7951407,-1864.0,838.0,266.0,2.0,7.0,7.0
-1.0,4.0,4.0,1.0,1.0,-1.0,0.0,0.0,2.6277125,-1.5707964,-2.5702057,1584.0,541.0,944.0,30.0,-640.0,-1132.0,1.0,3.0,3.0,0.0,-7.0,-3.0,-2.0,-3.0,2.7054079,1.5707964,-2.7951407,-1864.0,838.0,266.0,2.0,7.0,7.0
-8.0,-7.0,-4.0,-3.0,-10.0,-5.0,-4.0,-4.0,2.6277125,-1.5707964,-2.5702057,1584.0,541.0,944.0,30.0,-640.0,-1132.0,-2.0,0.0,1.0,-3.0,0.0,0.0,-1.0,-5.0,2.7054079,1.5707964,-2.7951407,-1867.0,845.0,262.0,11.0,11.0,8.0
-8.0,-7.0,-4.0,-3.0,-10.0,-5.0,-4.0,-4.0,2.607207,-1.5707964,-2.5756497,1596.0,600.0,874.0,66.0,-661.0,-1187.0,0.0,1.0,0.0,-1.0,-1.0,3.0,0.0,3.0,2.7054079,1.5707964,-2.7951407,-1867.0,845.0,262.0,11.0,11.0,8.0
1.0,2.0,-3.0,2.0,-6.0,-2.0,-4.0,-1.0,2.587902,-1.5707964,-2.5813713,1567.0,661.0,820.0,68.0,-666.0,-1187.0,-3.0,-3.0,-1.0,-1.0,2.0,1.0,1.0,0.0,2.7054079,1.5707964,-2.7951407,-1867.0,845.0,262.0,11.0,11.0,8.0
-3.0,2.0,1.0,6.0,4.0,0.0,-7.0,-1.0,2.587902,-1.5707964,-2.5813713,1567.0,661.0,820.0,68.0,-666.0,-1187.0,-3.0,-4.0,-2.0,-4.0,0.0,-6.0,-3.0,-1.0,2.7054079,1.5707964,-2.7951407,-1875.0,847.0,249.0,10.0,7.0,5.0
-3.0,2.0,1.0,6.0,4.0,0.0,-7.0,-1.0,2.5691137,-1.5707964,-2.5869,1537.0,721.0,828.0,79.0,-686.0,-1207.0,-2.0,2.0,-3.0,2.0,1.0,0.0,3.0,3.0,2.7054079,1.5707964,-2.7951407,-1875.0,847.0,249.0,10.0,7.0,5.0
-1.0,-4.0,3.0,4.0,-2.0,-4.0,3.0,-1.0,2.5691137,-1.5707964,-2.5869,1537.0,721.0,828.0,79.0,-686.0,-1207.0,0.0,-2.0,-1.0,-1.0,0.0,-3.0,-1.0,-4.0,2.7054918,1.5707964,-2.7952306,-1878.0,839.0,263.0,8.0,9.0,2.0
-1.0,-4.0,3.0,4.0,-2.0,-4.0,3.0,-1.0,2.5520072,-1.5707964,-2.593347,1543.0,763.0,785.0,76.0,-720.0,-1235.0,-1.0,-1.0,-3.0,-3.0,-1.0,-2.0,-1.0,1.0,2.7054918,1.5707964,-2.7952306,-1878.0,839.0,263.0,8.0,9.0,2.0
-11.0,-24.0,-11.0,-12.0,-2.0,2.0,-1.0,-3.0,2.536743,-1.5707964,-2.5999587,1549.0,824.0,735.0,41.0,-712.0,-1202.0,0.0,-3.0,0.0,-1.0,-1.0,-4.0,-7.0,-5.0,2.7054918,1.5707964,-2.7952306,-1878.0,839.0,263.0,8.0,9.0,2.0
3.0,14.0,-1.0,-1.0,6.0,2.0,4.0,3.0,2.536743,-1.5707964,-2.5999587,1549.0,824.0,735.0,41.0,-712.0,-1202.0,3.0,1.0,-1.0,3.0,-3.0,3.0,-3.0,0.0,2.705848,1.5707964,-2.7955968,-1878.0,838.0,253.0,23.0,10.0,-3.0
3.0,14.0,-1.0,-1.0,6.0,2.0,4.0,3.0,2.5231547,-1.5707964,-2.6064746,1527.0,870.0,712.0,42.0,-691.0,-1152.0,-2.0,-2.0,-3.0,2.0,-2.0,1.0,-4.0,-2.0,2.705848,1.5707964,-2.7955968,-1878.0,838.0,253.0,23.0,10.0,-3.0
5.0,3.0,0.0,-3.0,-2.0,2.0,-1.0,-2.0,2.5115116,-1.5707964,-2.6133816,1518.0,916.0,669.0,64.0,-695.0,-1097.0,-2.0,-2.0,-3.0,2.0,-2.0,1.0,-4.0,-2.0,2.705848,1.5707964,-2.7955968,-1878.0,838.0,253.0,23.0,10.0,-3.0
6.0,5.0,8.0,0.0,-2.0,0.0,-2.0,2.0,2.5115116,-1.5707964,-2.6133816,1518.0,916.0,669.0,64.0,-695.0,-1097.0,2.0,-4.0,-2.0,-3.0,-3.0,-1.0,2.0,-5.0,2.7060018,1.5707964,-2.795726,-1879.0,846.0,265.0,22.0,9.0,-3.0
6.0,5.0,8.0,0.0,-2.0,0.0,-2.0,2.0,2.5018938,-1.5707964,-2.6204112,1553.0,991.0,668.0,53.0,-686.0,-1017.0,-1.0,1.0,0.0,2.0,-1.0,5.0,3.0,3.0,2.7060018,1.5707964,-2.795726,-1879.0,846.0,265.0,22.0,9.0,-3.0
