MyoITU_EMG_1,MyoITU_EMG_2,MyoITU_EMG_3,MyoITU_EMG_4,MyoITU_EMG_5,MyoITU_EMG_6,MyoITU_EMG_7,MyoITU_EMG_8,MyoITU_roll,MyoITU_pitch,MyoITU_yaw,MyoITU_accel_x,MyoITU_accel_y,MyoITU_accel_z,MyoITU_gyro_x,MyoITU_gyro_y,MyoITU_gyro_z,MyoMarmara_EMG_1,MyoMarmara_EMG_2,MyoMarmara_EMG_3,MyoMarmara_EMG_4,MyoMarmara_EMG_5,MyoMarmara_EMG_6,MyoMarmara_EMG_7,MyoMarmara_EMG_8,MyoMarmara_roll,MyoMarmara_pitch,MyoMarmara_yaw,MyoMarmara_accel_x,MyoMarmara_accel_y,MyoMarmara_accel_z,MyoMarmara_gyro_x,MyoMarmara_gyro_y,MyoMarmara_gyro_z
-2.0,1.0,-15.0,-16.0,-5.0,-8.0,-11.0,-4.0,-2.454327,-1.5707964,-2.6044247,1415.0,-558.0,1259.0,-1.0,-6.0,28.0,-3.0,-2.0,-4.0,-6.0,-3.0,-6.0,-5.0,-2.0,2.2153478,-1.5707964,2.554338,1073.0,546.0,1579.0,-57.0,16.0,-131.0
-2.0,-1.0,-10.0,-20.0,-14.0,-3.0,-4.0,0.0,-2.454327,-1.5707964,-2.6044247,1415.0,-558.0,1259.0,-1.0,-6.0,28.0,-5.0,-4.0,-9.0,-17.0,-10.0,-6.0,-3.0,-5.0,2.2130651,-1.5707964,2.552407,1068.0,560.0,1579.0,-73.0,5.0,-152.0
-3.0,-9.0,14.0,29.0,2.0,1.0,-2.0,-4.0,-2.4528964,-1.5707964,-2.603636,1410.0,-558.0,1256.0,8.0,15.0,63.0,-5.0,-4.0,-9.0,-17.0,-10.0,-6.0,-3.0,-5.0,2.2130651,-1.5707964,2.552407,1068.0,560.0,1579.0,-73.0,5.0,-152.0
-6.0,-4.0,-3.0,-5.0,7.0,4.0,1.0,-1.0,-2.4528964,-1.5707964,-2.603636,1410.0,-558.0,1256.0,8.0,15.0,63.0,0.0,0.0,3.0,15.0,5.0,-2.0,-3.0,0.0,2.2111115,-1.5707964,2.5501864,1071.0,558.0,1572.0,-97.0,-22.0,-183.0
7.0,11.0,3.0,3.0,-3.0,-2.0,3.0,2.0,-2.450503,-1.5707964,-2.6022758,1417.0,-551.0,1264.0,24.0,33.0,112.0,0.0,-1.0,-4.0,-10.0,-4.0,-11.0,-6.0,-3.0,2.2111115,-1.5707964,2.5501864,1071.0,558.0,1572.0,-97.0,-22.0,-183.0
0.0,0.0,9.0,23.0,-2.0,-3.0,1.0,1.0,-2.450503,-1.5707964,-2.6022758,1417.0,-551.0,1264.0,24.0,33.0,112.0,0.0,2.0,10.0,34.0,14.0,-3.0,1.0,0.0,2.210458,-1.5707964,2.547693,1062.0,535.0,1572.0,-139.0,-53.0,-210.0
-4.0,1.0,16.0,2.0,-14.0,-4.0,-11.0,-4.0,-2.4471738,-1.5707964,-2.6003826,1399.0,-557.0,1262.0,39.0,30.0,148.0,-2.0,-3.0,-5.0,11.0,6.0,-1.0,-2.0,-3.0,2.210458,-1.5707964,2.547693,1062.0,535.0,1572.0,-139.0,-53.0,-210.0
2.0,5.0,10.0,8.0,-8.0,1.0,2.0,1.0,-2.4471738,-1.5707964,-2.6003826,1399.0,-557.0,1262.0,39.0,30.0,148.0,1.0,1.0,1.0,-7.0,-7.0,-3.0,-2.0,0.0,2.2103534,-1.5707964,2.5448725,1056.0,527.0,1573.0,-171.0,-85.0,-246.0
-6.0,-1.0,-11.0,-4.0,13.0,-2.0,-1.0,-1.0,-2.442647,-1.5707964,-2.5975142,1383.0,-554.0,1273.0,82.0,34.0,218.0,1.0,1.0,1.0,-7.0,-7.0,-3.0,-2.0,0.0,2.2103534,-1.5707964,2.5448725,1056.0,527.0,1573.0,-171.0,-85.0,-246.0
-1.0,-6.0,-2.0,-8.0,3.0,-2.0,5.0,0.0,-2.4355602,-1.5707964,-2.5933084,1377.0,-556.0,1260.0,114.0,72.0,309.0,0.0,-1.0,-1.0,3.0,1.0,4.0,4.0,1.0,2.2103534,-1.5707964,2.5448725,1056.0,527.0,1573.0,-171.0,-85.0,-246.0
-1.0,-6.0,-2.0,-8.0,3.0,-2.0,5.0,0.0,-2.4355602,-1.5707964,-2.5933084,1377.0,-556.0,1260.0,114.0,72.0,309.0,0.0,-1.0,-1.0,3.0,1.0,4.0,4.0,1.0,2.211376,-1.5707964,2.541568,1076.0,521.0,1565.0,-210.0,-125.0,-292.0
-4.0,3.0,14.0,22.0,19.0,10.0,4.0,1.0,-2.4248953,-1.5707964,-2.5877013,1362.0,-537.0,1262.0,85.0,123.0,409.0,-3.0,0.0,3.0,0.0,-1.0,-4.0,-4.0,-5.0,2.211376,-1.5707964,2.541568,1076.0,521.0,1565.0,-210.0,-125.0,-292.0
-4.0,3.0,14.0,22.0,19.0,10.0,4.0,1.0,-2.4248953,-1.5707964,-2.5877013,1362.0,-537.0,1262.0,85.0,123.0,409.0,-3.0,0.0,3.0,0.0,-1.0,-4.0,-4.0,-5.0,2.2119565,-1.5707964,2.5374134,1093.0,523.0,1569.0,-236.0,-145.0,-368.0
-1.0,-7.0,-9.0,2.0,8.0,4.0,4.0,-1.0,-2.4248953,-1.5707964,-2.5877013,1362.0,-537.0,1262.0,85.0,123.0,409.0,0.0,2.0,2.0,4.0,6.0,0.0,1.0,0.0,2.2088928,-1.5707964,2.5316718,1144.0,486.0,1575.0,-174.0,-100.0,-512.0
-1.0,-7.0,-9.0,2.0,8.0,4.0,4.0,-1.0,-2.4105804,-1.5707964,-2.5808847,1311.0,-552.0,1272.0,20.0,150.0,488.0,0.0,2.0,2.0,4.0,6.0,0.0,1.0,0.0,2.2088928,-1.5707964,2.5316718,1144.0,486.0,1575.0,-174.0,-100.0,-512.0
-1.0,-6.0,-3.0,-7.0,-14.0,-3.0,2.0,-1.0,-2.393649,-1.5707964,-2.5732114,1297.0,-604.0,1278.0,-79.0,153.0,531.0,-3.0,-5.0,-12.0,-29.0,-14.0,4.0,4.0,0.0,2.2088928,-1.5707964,2.5316718,1144.0,486.0,1575.0,-174.0,-100.0,-512.0
-3.0,-5.0,-5.0,-7.0,10.0,0.0,-5.0,-1.0,-2.393649,-1.5707964,-2.5732114,1297.0,-604.0,1278.0,-79.0,153.0,531.0,-2.0,-3.0,-4.0,-22.0,-5.0,-1.0,-6.0,-4.0,2.1914856,-1.5707964,2.5178227,1076.0,496.0,1575.0,52.0,-47.0,-614.0
8.0,12.0,-16.0,-19.0,-9.0,-4.0,-3.0,-1.0,-2.3765807,-1.5707964,-2.5654423,1332.0,-650.0,1254.0,-145.0,153.0,550.0,-3.0,3.0,-4.0,-20.0,-10.0,1.0,1.0,-1.0,2.1914856,-1.5707964,2.5178227,1076.0,496.0,1575.0,52.0,-47.0,-614.0
-5.0,-1.0,-2.0,1.0,-3.0,1.0,7.0,3.0,-2.3765807,-1.5707964,-2.5654423,1332.0,-650.0,1254.0,-145.0,153.0,550.0,3.0,2.0,9.0,17.0,9.0,5.0,3.0,1.0,2.1797225,-1.5707964,2.5099492,1123.0,574.0,1563.0,151.0,-34.0,-666.0
