MyoITU_EMG_1,MyoITU_EMG_2,MyoITU_EMG_3,MyoITU_EMG_4,MyoITU_EMG_5,MyoITU_EMG_6,MyoITU_EMG_7,MyoITU_EMG_8,MyoITU_roll,MyoITU_pitch,MyoITU_yaw,MyoITU_accel_x,MyoITU_accel_y,MyoITU_accel_z,MyoITU_gyro_x,MyoITU_gyro_y,MyoITU_gyro_z,MyoMarmara_EMG_1,MyoMarmara_EMG_2,MyoMarmara_EMG_3,MyoMarmara_EMG_4,MyoMarmara_EMG_5,MyoMarmara_EMG_6,MyoMarmara_EMG_7,MyoMarmara_EMG_8,MyoMarmara_roll,MyoMarmara_pitch,MyoMarmara_yaw,MyoMarmara_accel_x,MyoMarmara_accel_y,MyoMarmara_accel_z,MyoMarmara_gyro_x,MyoMarmara_gyro_y,MyoMarmara_gyro_z
-1.0,-1.0,-2.0,-3.0,-1.0,-2.0,0.0,0.0,2.890831,-1.5707964,-2.9339638,1725.0,397.0,813.0,-84.0,-465.0,767.0,-1.0,0.0,-1.0,-3.0,-1.0,-3.0,-3.0,-2.0,2.5828238,1.5707964,2.7138367,-1754.0,976.0,514.0,-2.0,15.0,-12.0
3.0,7.0,1.0,-5.0,-10.0,-1.0,-2.0,0.0,2.890831,-1.5707964,-2.9339638,1725.0,397.0,813.0,-84.0,-465.0,767.0,-2.0,-1.0,-1.0,1.0,0.0,-2.0,-1.0,0.0,2.5828238,1.5707964,2.7138367,-1764.0,968.0,516.0,-12.0,11.0,-7.0
3.0,7.0,1.0,-5.0,-10.0,-1.0,-2.0,0.0,2.9227502,-1.5707964,-2.929815,1739.0,369.0,792.0,-96.0,-496.0,912.0,-2.0,-1.0,-1.0,1.0,0.0,-2.0,-1.0,0.0,2.5828238,1.5707964,2.7138367,-1764.0,968.0,516.0,-12.0,11.0,-7.0
-3.0,-3.0,8.0,9.0,-9.0,-5.0,-9.0,-7.0,2.9227502,-1.5707964,-2.929815,1739.0,369.0,792.0,-96.0,-496.0,912.0,0.0,-4.0,-3.0,0.0,0.0,-1.0,0.0,1.0,2.5828238,1.5707964,2.7138367,-1765.0,959.0,512.0,-8.0,6.0,-6.0
-3.0,-3.0,8.0,9.0,-9.0,-5.0,-9.0,-7.0,2.9586482,-1.5707964,-2.9242356,1751.0,329.0,781.0,-114.0,-513.0,1040.0,0.0,-4.0,-3.0,0.0,0.0,-1.0,0.0,1.0,2.5828238,1.5707964,2.7138367,-1765.0,959.0,512.0,-8.0,6.0,-6.0
2.0,-3.0,-3.0,-10.0,-2.0,2.0,1.0,2.0,2.998433,-1.5707964,-2.9170165,1776.0,273.0,743.0,-161.0,-484.0,1150.0,0.0,0.0,2.0,0.0,-1.0,2.0,-3.0,0.0,2.5828238,1.5707964,2.7138367,-1765.0,959.0,512.0,-8.0,6.0,-6.0
2.0,-3.0,-3.0,-10.0,-2.0,2.0,1.0,2.0,2.998433,-1.5707964,-2.9170165,1776.0,273.0,743.0,-161.0,-484.0,1150.0,0.0,0.0,2.0,0.0,-1.0,2.0,-3.0,0.0,2.582906,1.5707964,2.7138598,-1755.0,955.0,513.0,1.0,3.0,-7.0
1.0,-1.0,-1.0,7.0,1.0,0.0,3.0,-2.0,2.998433,-1.5707964,-2.9170165,1776.0,273.0,743.0,-161.0,-484.0,1150.0,2.0,-2.0,0.0,1.0,-3.0,0.0,0.0,-2.0,2.582906,1.5707964,2.7138598,-1760.0,963.0,512.0,12.0,-1.0,-4.0
1.0,-1.0,-1.0,7.0,1.0,0.0,3.0,-2.0,3.0431216,-1.5707964,-2.9078293,1763.0,202.0,692.0,-263.0,-451.0,1266.0,2.0,-2.0,0.0,1.0,-3.0,0.0,0.0,-2.0,2.582906,1.5707964,2.7138598,-1760.0,963.0,512.0,12.0,-1.0,-4.0
3.0,6.0,3.0,-2.0,-1.0,-1.0,-5.0,-2.0,3.0431216,-1.5707964,-2.9078293,1763.0,202.0,692.0,-263.0,-451.0,1266.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.582906,1.5707964,2.7138598,-1751.0,965.0,511.0,13.0,-6.0,2.0
