MyoITU_EMG_1,MyoITU_EMG_2,MyoITU_EMG_3,MyoITU_EMG_4,MyoITU_EMG_5,MyoITU_EMG_6,MyoITU_EMG_7,MyoITU_EMG_8,MyoITU_roll,MyoITU_pitch,MyoITU_yaw,MyoITU_accel_x,MyoITU_accel_y,MyoITU_accel_z,MyoITU_gyro_x,MyoITU_gyro_y,MyoITU_gyro_z,MyoMarmara_EMG_1,MyoMarmara_EMG_2,MyoMarmara_EMG_3,MyoMarmara_EMG_4,MyoMarmara_EMG_5,MyoMarmara_EMG_6,MyoMarmara_EMG_7,MyoMarmara_EMG_8,MyoMarmara_roll,MyoMarmara_pitch,MyoMarmara_yaw,MyoMarmara_accel_x,MyoMarmara_accel_y,MyoMarmara_accel_z,MyoMarmara_gyro_x,MyoMarmara_gyro_y,MyoMarmara_gyro_z
-3.0,-8.0,-5.0,24.0,18.0,5.0,0.0,-5.0,-2.037723,-1.5707964,-2.4977071,734.0,-525.0,1781.0,-209.0,365.0,501.0,0.0,-3.0,-7.0,-14.0,-1.0,-4.0,3.0,-2.0,1.9918271,-1.5707964,2.501573,771.0,756.0,1727.0,80.0,224.0,-685.0
2.0,-3.0,-5.0,32.0,24.0,7.0,5.0,0.0,-2.0168705,-1.5707964,-2.4922361,710.0,-550.0,1805.0,-138.0,273.0,411.0,0.0,-3.0,-7.0,-14.0,-1.0,-4.0,3.0,-2.0,1.9918271,-1.5707964,2.501573,771.0,756.0,1727.0,80.0,224.0,-685.0
-4.0,-4.0,4.0,20.0,-2.0,-5.0,-1.0,-1.0,-2.0168705,-1.5707964,-2.4922361,710.0,-550.0,1805.0,-138.0,273.0,411.0,-1.0,-2.0,-6.0,-24.0,-13.0,-4.0,-3.0,-4.0,1.9800193,-1.5707964,2.4951286,763.0,745.0,1732.0,0.0,191.0,-512.0
2.0,4.0,12.0,-1.0,1.0,3.0,-2.0,2.0,-2.0019763,-1.5707964,-2.487829,703.0,-576.0,1753.0,-87.0,200.0,324.0,0.0,1.0,0.0,2.0,13.0,10.0,6.0,2.0,1.9800193,-1.5707964,2.4951286,763.0,745.0,1732.0,0.0,191.0,-512.0
-2.0,-4.0,-7.0,-11.0,2.0,4.0,4.0,3.0,-2.0019763,-1.5707964,-2.487829,703.0,-576.0,1753.0,-87.0,200.0,324.0,0.0,1.0,2.0,11.0,8.0,7.0,-3.0,-1.0,1.9719297,-1.5707964,2.49076,731.0,786.0,1728.0,-37.0,135.0,-325.0
1.0,1.0,-7.0,-17.0,-10.0,0.0,-2.0,2.0,-1.9906636,-1.5707964,-2.484786,699.0,-574.0,1773.0,-82.0,159.0,218.0,0.0,1.0,-3.0,-18.0,-6.0,-2.0,-1.0,0.0,1.9719297,-1.5707964,2.49076,731.0,786.0,1728.0,-37.0,135.0,-325.0
-4.0,-5.0,-8.0,-5.0,11.0,-1.0,-1.0,0.0,-1.9906636,-1.5707964,-2.484786,699.0,-574.0,1773.0,-82.0,159.0,218.0,0.0,1.0,-3.0,-18.0,-6.0,-2.0,-1.0,0.0,1.9680611,-1.5707964,2.4886575,734.0,769.0,1740.0,-58.0,63.0,-138.0
-4.0,-5.0,-8.0,-5.0,11.0,-1.0,-1.0,0.0,-1.9834194,-1.5707964,-2.4833908,670.0,-581.0,1772.0,-63.0,105.0,75.0,0.0,1.0,-3.0,-18.0,-6.0,-2.0,-1.0,0.0,1.9680611,-1.5707964,2.4886575,734.0,769.0,1740.0,-58.0,63.0,-138.0
-1.0,4.0,-13.0,-59.0,-33.0,-7.0,-7.0,-1.0,-1.9834194,-1.5707964,-2.4833908,670.0,-581.0,1772.0,-63.0,105.0,75.0,0.0,1.0,-3.0,1.0,-4.0,-3.0,-1.0,-1.0,1.9673928,-1.5707964,2.488453,757.0,715.0,1746.0,-85.0,27.0,11.0
1.0,2.0,16.0,19.0,1.0,-1.0,-2.0,0.0,-1.9794096,-1.5707964,-2.4832222,670.0,-576.0,1747.0,-62.0,50.0,-21.0,-1.0,-2.0,-8.0,-15.0,-5.0,-4.0,-2.0,-1.0,1.9673928,-1.5707964,2.488453,757.0,715.0,1746.0,-85.0,27.0,11.0
-2.0,0.0,-10.0,-42.0,-29.0,-8.0,-1.0,-6.0,-1.9794096,-1.5707964,-2.4832222,670.0,-576.0,1747.0,-62.0,50.0,-21.0,-2.0,0.0,2.0,8.0,-4.0,-1.0,-4.0,0.0,1.968239,-1.5707964,2.489482,753.0,667.0,1742.0,-67.0,5.0,110.0
-5.0,-7.0,-19.0,-19.0,-9.0,-5.0,-3.0,-7.0,-1.9762939,-1.5707964,-2.4838157,661.0,-576.0,1763.0,-77.0,42.0,-86.0,0.0,-2.0,-2.0,-7.0,-4.0,3.0,1.0,-2.0,1.968239,-1.5707964,2.489482,753.0,667.0,1742.0,-67.0,5.0,110.0
