MyoITU_EMG_1,MyoITU_EMG_2,MyoITU_EMG_3,MyoITU_EMG_4,MyoITU_EMG_5,MyoITU_EMG_6,MyoITU_EMG_7,MyoITU_EMG_8,MyoITU_roll,MyoITU_pitch,MyoITU_yaw,MyoITU_accel_x,MyoITU_accel_y,MyoITU_accel_z,MyoITU_gyro_x,MyoITU_gyro_y,MyoITU_gyro_z,MyoMarmara_EMG_1,MyoMarmara_EMG_2,MyoMarmara_EMG_3,MyoMarmara_EMG_4,MyoMarmara_EMG_5,MyoMarmara_EMG_6,MyoMarmara_EMG_7,MyoMarmara_EMG_8,MyoMarmara_roll,MyoMarmara_pitch,MyoMarmara_yaw,MyoMarmara_accel_x,MyoMarmara_accel_y,MyoMarmara_accel_z,MyoMarmara_gyro_x,MyoMarmara_gyro_y,MyoMarmara_gyro_z
0.0,0.0,2.0,5.0,-5.0,-5.0,-3.0,-1.0,-2.7659626,-1.5707964,-2.7667286,1919.0,-793.0,160.0,-92.0,-11.0,392.0,0.0,2.0,-1.0,2.0,-3.0,0.0,0.0,-1.0,2.6404014,1.5707964,2.8264575,-1816.0,884.0,468.0,6.0,-5.0,-10.0
-3.0,-2.0,-3.0,12.0,8.0,1.0,-1.0,-4.0,-2.7602186,-1.5707964,-2.7604861,1890.0,-858.0,164.0,-171.0,10.0,241.0,1.0,-2.0,0.0,-2.0,1.0,-1.0,-1.0,1.0,2.6404014,1.5707964,2.8264575,-1816.0,884.0,468.0,6.0,-5.0,-10.0
-1.0,3.0,-5.0,-3.0,-7.0,-2.0,2.0,3.0,-2.7602186,-1.5707964,-2.7604861,1890.0,-858.0,164.0,-171.0,10.0,241.0,-2.0,-2.0,1.0,-1.0,1.0,-2.0,-1.0,-1.0,2.6404014,1.5707964,2.8264575,-1822.0,882.0,464.0,9.0,-8.0,-10.0
-1.0,-1.0,-4.0,-8.0,1.0,-2.0,1.0,-1.0,-2.7577605,-1.5707964,-2.7576857,1892.0,-910.0,174.0,-162.0,26.0,43.0,0.0,-1.0,-2.0,-2.0,-3.0,-1.0,0.0,-1.0,2.6404014,1.5707964,2.8264575,-1822.0,882.0,464.0,9.0,-8.0,-10.0
1.0,-1.0,12.0,7.0,5.0,1.0,4.0,3.0,-2.7577605,-1.5707964,-2.7576857,1892.0,-910.0,174.0,-162.0,26.0,43.0,0.0,-1.0,-2.0,-2.0,-3.0,-1.0,0.0,-1.0,2.6404014,1.5707964,2.8264575,-1818.0,868.0,471.0,8.0,-10.0,-7.0
-2.0,-1.0,0.0,-2.0,-4.0,-1.0,-5.0,1.0,-2.7592459,-1.5707964,-2.7591765,1905.0,-895.0,167.0,-104.0,43.0,-157.0,-2.0,-1.0,-1.0,0.0,-2.0,-1.0,-1.0,-3.0,2.6404014,1.5707964,2.8264575,-1818.0,868.0,471.0,8.0,-10.0,-7.0
1.0,-1.0,0.0,-2.0,-2.0,0.0,2.0,-2.0,-2.7592459,-1.5707964,-2.7591765,1905.0,-895.0,167.0,-104.0,43.0,-157.0,-2.0,-1.0,-1.0,0.0,-2.0,-1.0,-1.0,-3.0,2.6404471,1.5707964,2.826615,-1808.0,872.0,465.0,18.0,-7.0,-2.0
-1.0,-4.0,-1.0,-7.0,6.0,-1.0,-4.0,-2.0,-2.7637727,-1.5707964,-2.763958,1932.0,-869.0,183.0,-74.0,69.0,-310.0,-2.0,0.0,-2.0,-1.0,-2.0,-2.0,0.0,-1.0,2.6404471,1.5707964,2.826615,-1808.0,872.0,465.0,18.0,-7.0,-2.0
-2.0,-3.0,-13.0,-6.0,-8.0,-4.0,-4.0,-1.0,-2.7637727,-1.5707964,-2.763958,1932.0,-869.0,183.0,-74.0,69.0,-310.0,-2.0,-4.0,-2.0,-2.0,0.0,1.0,-2.0,-2.0,2.6403844,1.5707964,2.826446,-1814.0,881.0,456.0,13.0,-4.0,4.0
-2.0,-2.0,-7.0,-3.0,5.0,-3.0,-3.0,-3.0,-2.7707257,-1.5707964,-2.7712274,1950.0,-847.0,200.0,-89.0,122.0,-455.0,-2.0,-4.0,-2.0,-2.0,0.0,1.0,-2.0,-2.0,2.6403844,1.5707964,2.826446,-1814.0,881.0,456.0,13.0,-4.0,4.0
