MyoITU_EMG_1,MyoITU_EMG_2,MyoITU_EMG_3,MyoITU_EMG_4,MyoITU_EMG_5,MyoITU_EMG_6,MyoITU_EMG_7,MyoITU_EMG_8,MyoITU_roll,MyoITU_pitch,MyoITU_yaw,MyoITU_accel_x,MyoITU_accel_y,MyoITU_accel_z,MyoITU_gyro_x,MyoITU_gyro_y,MyoITU_gyro_z,MyoMarmara_EMG_1,MyoMarmara_EMG_2,MyoMarmara_EMG_3,MyoMarmara_EMG_4,MyoMarmara_EMG_5,MyoMarmara_EMG_6,MyoMarmara_EMG_7,MyoMarmara_EMG_8,MyoMarmara_roll,MyoMarmara_pitch,MyoMarmara_yaw,MyoMarmara_accel_x,MyoMarmara_accel_y,MyoMarmara_accel_z,MyoMarmara_gyro_x,MyoMarmara_gyro_y,MyoMarmara_gyro_z
0.0,-1.0,-4.0,-3.0,-1.0,-4.0,-1.0,0.0,-2.2863967,-1.5707964,-2.5487251,1234.0,-805.0,1311.0,-23.0,9.0,15.0,-1.0,-3.0,-1.0,-3.0,7.0,10.0,2.0,-2.0,2.0892427,-1.5707964,2.4097075,966.0,763.0,1561.0,36.0,-15.0,52.0
-10.0,-4.0,0.0,0.0,0.0,-4.0,-1.0,-4.0,-2.2862694,-1.5707964,-2.548692,1237.0,-807.0,1313.0,-16.0,6.0,1.0,-1.0,-3.0,-1.0,-3.0,7.0,10.0,2.0,-2.0,2.0892427,-1.5707964,2.4097075,966.0,763.0,1561.0,36.0,-15.0,52.0
6.0,11.0,11.0,11.0,10.0,4.0,2.0,5.0,-2.2862694,-1.5707964,-2.548692,1237.0,-807.0,1313.0,-16.0,6.0,1.0,-1.0,-1.0,-9.0,-25.0,-15.0,-4.0,-2.0,-2.0,2.090534,-1.5707964,2.410697,984.0,783.0,1564.0,33.0,-25.0,86.0
6.0,11.0,11.0,11.0,10.0,4.0,2.0,5.0,-2.2862163,-1.5707964,-2.548801,1255.0,-808.0,1311.0,-13.0,2.0,-28.0,-1.0,-1.0,-9.0,-25.0,-15.0,-4.0,-2.0,-2.0,2.090534,-1.5707964,2.410697,984.0,783.0,1564.0,33.0,-25.0,86.0
1.0,1.0,5.0,-2.0,-8.0,-8.0,-4.0,-4.0,-2.2862163,-1.5707964,-2.548801,1255.0,-808.0,1311.0,-13.0,2.0,-28.0,-2.0,1.0,5.0,-4.0,-15.0,-6.0,-3.0,-1.0,2.09227,-1.5707964,2.4119966,983.0,785.0,1542.0,38.0,-25.0,110.0
0.0,-3.0,0.0,3.0,12.0,5.0,1.0,0.0,-2.2868125,-1.5707964,-2.5494084,1260.0,-797.0,1321.0,1.0,4.0,-58.0,-2.0,4.0,8.0,25.0,11.0,-3.0,-3.0,-2.0,2.09227,-1.5707964,2.4119966,983.0,785.0,1542.0,38.0,-25.0,110.0
-4.0,1.0,-3.0,0.0,-9.0,-6.0,-4.0,-3.0,-2.2868125,-1.5707964,-2.5494084,1260.0,-797.0,1321.0,1.0,4.0,-58.0,2.0,-1.0,5.0,5.0,8.0,4.0,3.0,1.0,2.093867,-1.5707964,2.4135153,982.0,786.0,1554.0,48.0,-15.0,131.0
0.0,1.0,-3.0,-15.0,-14.0,-1.0,-3.0,1.0,-2.2878647,-1.5707964,-2.5504425,1243.0,-782.0,1318.0,5.0,6.0,-93.0,2.0,-1.0,5.0,5.0,8.0,4.0,3.0,1.0,2.093867,-1.5707964,2.4135153,982.0,786.0,1554.0,48.0,-15.0,131.0
-6.0,-4.0,0.0,1.0,2.0,2.0,0.0,-2.0,-2.2878647,-1.5707964,-2.5504425,1243.0,-782.0,1318.0,5.0,6.0,-93.0,0.0,-1.0,4.0,17.0,-4.0,-11.0,-4.0,-3.0,2.0954502,-1.5707964,2.4153883,976.0,790.0,1547.0,57.0,-3.0,160.0
-1.0,-1.0,0.0,5.0,-1.0,-2.0,-3.0,-2.0,-2.2895827,-1.5707964,-2.551905,1231.0,-790.0,1321.0,-4.0,-7.0,-132.0,0.0,-1.0,4.0,17.0,-4.0,-11.0,-4.0,-3.0,2.0954502,-1.5707964,2.4153883,976.0,790.0,1547.0,57.0,-3.0,160.0
4.0,1.0,-6.0,-14.0,4.0,-2.0,0.0,0.0,-2.2895827,-1.5707964,-2.551905,1231.0,-790.0,1321.0,-4.0,-7.0,-132.0,-1.0,0.0,-6.0,-11.0,-11.0,-5.0,-5.0,-3.0,2.097783,-1.5707964,2.4178724,984.0,786.0,1543.0,58.0,-5.0,212.0
7.0,5.0,-1.0,-4.0,-2.0,0.0,1.0,5.0,-2.2926805,-1.5707964,-2.5539527,1249.0,-802.0,1318.0,-9.0,-32.0,-172.0,0.0,0.0,1.0,-20.0,-7.0,2.0,1.0,-1.0,2.097783,-1.5707964,2.4178724,984.0,786.0,1543.0,58.0,-5.0,212.0
1.0,-1.0,-5.0,-6.0,0.0,-1.0,-2.0,-1.0,-2.2926805,-1.5707964,-2.5539527,1249.0,-802.0,1318.0,-9.0,-32.0,-172.0,-5.0,-9.0,-4.0,8.0,6.0,-2.0,-3.0,-3.0,2.1008813,-1.5707964,2.4209511,1004.0,773.0,1545.0,66.0,-8.0,253.0
-5.0,0.0,-1.0,-2.0,-3.0,-5.0,-6.0,-3.0,-2.2968478,-1.5707964,-2.5564377,1263.0,-787.0,1320.0,14.0,-46.0,-202.0,-5.0,-9.0,-4.0,8.0,6.0,-2.0,-3.0,-3.0,2.1008813,-1.5707964,2.4209511,1004.0,773.0,1545.0,66.0,-8.0,253.0
2.0,1.0,4.0,14.0,3.0,2.0,2.0,1.0,-2.2968478,-1.5707964,-2.5564377,1263.0,-787.0,1320.0,14.0,-46.0,-202.0,0.0,-2.0,-2.0,3.0,9.0,7.0,4.0,0.0,2.1042788,-1.5707964,2.4243982,991.0,776.0,1534.0,73.0,-11.0,288.0
2.0,1.0,4.0,14.0,3.0,2.0,2.0,1.0,-2.301401,-1.5707964,-2.5591252,1246.0,-779.0,1334.0,33.0,-55.0,-219.0,0.0,-2.0,-2.0,3.0,9.0,7.0,4.0,0.0,2.1042788,-1.5707964,2.4243982,991.0,776.0,1534.0,73.0,-11.0,288.0
