MyoITU_EMG_1,MyoITU_EMG_2,MyoITU_EMG_3,MyoITU_EMG_4,MyoITU_EMG_5,MyoITU_EMG_6,MyoITU_EMG_7,MyoITU_EMG_8,MyoITU_roll,MyoITU_pitch,MyoITU_yaw,MyoITU_accel_x,MyoITU_accel_y,MyoITU_accel_z,MyoITU_gyro_x,MyoITU_gyro_y,MyoITU_gyro_z,MyoMarmara_EMG_1,MyoMarmara_EMG_2,MyoMarmara_EMG_3,MyoMarmara_EMG_4,MyoMarmara_EMG_5,MyoMarmara_EMG_6,MyoMarmara_EMG_7,MyoMarmara_EMG_8,MyoMarmara_roll,MyoMarmara_pitch,MyoMarmara_yaw,MyoMarmara_accel_x,MyoMarmara_accel_y,MyoMarmara_accel_z,MyoMarmara_gyro_x,MyoMarmara_gyro_y,MyoMarmara_gyro_z
-5.0,-4.0,-7.0,-8.0,13.0,1.0,4.0,-4.0,-1.9775465,-1.5707964,-2.5115721,659.0,-1018.0,1494.0,-70.0,93.0,54.0,-3.0,-9.0,-21.0,-33.0,-15.0,-3.0,0.0,-2.0,1.869272,-1.5707964,2.553744,518.0,807.0,1738.0,3.0,16.0,-39.0
-3.0,-4.0,10.0,21.0,-16.0,-6.0,-2.0,1.0,-1.9775465,-1.5707964,-2.5115721,659.0,-1018.0,1494.0,-70.0,93.0,54.0,-3.0,-9.0,-21.0,-33.0,-15.0,-3.0,0.0,-2.0,1.8689216,-1.5707964,2.5533373,524.0,823.0,1747.0,0.0,17.0,-42.0
3.0,1.0,-1.0,9.0,7.0,7.0,2.0,3.0,-1.977238,-1.5707964,-2.5111651,666.0,-1032.0,1488.0,-152.0,80.0,66.0,0.0,-1.0,-3.0,-4.0,-4.0,-4.0,0.0,0.0,1.8689216,-1.5707964,2.5533373,524.0,823.0,1747.0,0.0,17.0,-42.0
-3.0,1.0,3.0,12.0,-10.0,-7.0,-2.0,-2.0,-1.977238,-1.5707964,-2.5111651,666.0,-1032.0,1488.0,-152.0,80.0,66.0,0.0,-1.0,-3.0,-4.0,-4.0,-4.0,0.0,0.0,1.8685899,-1.5707964,2.5529006,511.0,818.0,1728.0,-4.0,12.0,-47.0
-4.0,-4.0,16.0,20.0,19.0,9.0,0.0,1.0,-1.977238,-1.5707964,-2.5111651,666.0,-1032.0,1488.0,-152.0,80.0,66.0,1.0,1.0,1.0,6.0,-1.0,-3.0,-3.0,-3.0,1.8680692,-1.5707964,2.5523806,516.0,808.0,1741.0,-21.0,8.0,-55.0
-4.0,-4.0,16.0,20.0,19.0,9.0,0.0,1.0,-1.9770814,-1.5707964,-2.5105703,668.0,-1047.0,1525.0,-159.0,59.0,76.0,1.0,1.0,1.0,6.0,-1.0,-3.0,-3.0,-3.0,1.8680692,-1.5707964,2.5523806,516.0,808.0,1741.0,-21.0,8.0,-55.0
-11.0,-8.0,-6.0,-1.0,-27.0,-14.0,-13.0,-6.0,-1.9770814,-1.5707964,-2.5105703,668.0,-1047.0,1525.0,-159.0,59.0,76.0,0.0,-3.0,1.0,-1.0,-9.0,-1.0,-1.0,-2.0,1.8676342,-1.5707964,2.5516562,525.0,799.0,1742.0,-27.0,1.0,-71.0
-11.0,-8.0,-6.0,-1.0,-27.0,-14.0,-13.0,-6.0,-1.9767945,-1.5707964,-2.5097666,665.0,-1055.0,1521.0,-125.0,47.0,93.0,0.0,-3.0,1.0,-1.0,-9.0,-1.0,-1.0,-2.0,1.8676342,-1.5707964,2.5516562,525.0,799.0,1742.0,-27.0,1.0,-71.0
0.0,1.0,3.0,-20.0,-9.0,0.0,3.0,0.0,-1.976577,-1.5707964,-2.5083878,686.0,-1069.0,1513.0,-93.0,25.0,136.0,-5.0,-5.0,-4.0,13.0,-5.0,-10.0,-3.0,-4.0,1.8676342,-1.5707964,2.5516562,525.0,799.0,1742.0,-27.0,1.0,-71.0
0.0,-6.0,-5.0,-10.0,0.0,4.0,6.0,-2.0,-1.976577,-1.5707964,-2.5083878,686.0,-1069.0,1513.0,-93.0,25.0,136.0,-5.0,-5.0,-4.0,13.0,-5.0,-10.0,-3.0,-4.0,1.8672167,-1.5707964,2.5507674,519.0,812.0,1746.0,-13.0,-3.0,-89.0
