MyoITU_EMG_1,MyoITU_EMG_2,MyoITU_EMG_3,MyoITU_EMG_4,MyoITU_EMG_5,MyoITU_EMG_6,MyoITU_EMG_7,MyoITU_EMG_8,MyoITU_roll,MyoITU_pitch,MyoITU_yaw,MyoITU_accel_x,MyoITU_accel_y,MyoITU_accel_z,MyoITU_gyro_x,MyoITU_gyro_y,MyoITU_gyro_z,MyoMarmara_EMG_1,MyoMarmara_EMG_2,MyoMarmara_EMG_3,MyoMarmara_EMG_4,MyoMarmara_EMG_5,MyoMarmara_EMG_6,MyoMarmara_EMG_7,MyoMarmara_EMG_8,MyoMarmara_roll,MyoMarmara_pitch,MyoMarmara_yaw,MyoMarmara_accel_x,MyoMarmara_accel_y,MyoMarmara_accel_z,MyoMarmara_gyro_x,MyoMarmara_gyro_y,MyoMarmara_gyro_z
-7.0,-10.0,-3.0,0.0,-3.0,-2.0,-5.0,-3.0,-2.969804,-1.5707964,-2.9123077,2001.0,-348.0,409.0,21.0,86.0,-832.0,0.0,-4.0,-1.0,-1.0,-2.0,0.0,-2.0,-1.0,2.656579,1.5707964,2.8533282,-1828.0,835.0,477.0,-7.0,-2.0,-7.0
-7.0,-10.0,-3.0,0.0,-3.0,-2.0,-5.0,-3.0,-2.969804,-1.5707964,-2.9123077,2001.0,-348.0,409.0,21.0,86.0,-832.0,0.0,-4.0,-1.0,-1.0,-2.0,0.0,-2.0,-1.0,2.656579,1.5707964,2.8533282,-1826.0,832.0,484.0,-11.0,3.0,5.0
2.0,7.0,9.0,2.0,13.0,5.0,2.0,0.0,-2.9911735,-1.5707964,-2.9246948,1987.0,-302.0,406.0,36.0,118.0,-883.0,0.0,-2.0,2.0,-1.0,-3.0,-2.0,-1.0,0.0,2.656579,1.5707964,2.8533282,-1826.0,832.0,484.0,-11.0,3.0,5.0
2.0,7.0,9.0,2.0,13.0,5.0,2.0,0.0,-2.9911735,-1.5707964,-2.9246948,1987.0,-302.0,406.0,36.0,118.0,-883.0,0.0,-2.0,2.0,-1.0,-3.0,-2.0,-1.0,0.0,2.6566303,1.5707964,2.8534312,-1836.0,829.0,472.0,-2.0,6.0,8.0
-1.0,-6.0,-4.0,-4.0,-3.0,-3.0,-1.0,-4.0,-3.014928,-1.5707964,-2.9379215,1974.0,-240.0,402.0,46.0,128.0,-940.0,-1.0,0.0,0.0,1.0,1.0,-7.0,-2.0,-1.0,2.6566303,1.5707964,2.8534312,-1836.0,829.0,472.0,-2.0,6.0,8.0
-1.0,-6.0,-4.0,-4.0,-3.0,-3.0,-1.0,-4.0,-3.014928,-1.5707964,-2.9379215,1974.0,-240.0,402.0,46.0,128.0,-940.0,-1.0,0.0,0.0,1.0,1.0,-7.0,-2.0,-1.0,2.6566303,1.5707964,2.8534312,-1836.0,839.0,478.0,4.0,7.0,8.0
0.0,-8.0,1.0,21.0,9.0,0.0,0.0,0.0,-3.0406287,-1.5707964,-2.9518156,1963.0,-196.0,415.0,102.0,106.0,-991.0,0.0,-2.0,-2.0,0.0,0.0,-1.0,1.0,-1.0,2.6566303,1.5707964,2.8534312,-1836.0,839.0,478.0,4.0,7.0,8.0
0.0,-8.0,1.0,21.0,9.0,0.0,0.0,0.0,-3.0406287,-1.5707964,-2.9518156,1963.0,-196.0,415.0,102.0,106.0,-991.0,0.0,-2.0,-2.0,0.0,0.0,-1.0,1.0,-1.0,2.6566303,1.5707964,2.8534312,-1830.0,845.0,473.0,2.0,8.0,6.0
0.0,3.0,-9.0,-11.0,-3.0,-3.0,-4.0,-2.0,-3.0674407,-1.5707964,-2.9657354,1978.0,-146.0,404.0,167.0,101.0,-1003.0,-1.0,-1.0,-1.0,-1.0,-2.0,0.0,-3.0,-1.0,2.6566303,1.5707964,2.8534312,-1830.0,845.0,473.0,2.0,8.0,6.0
0.0,3.0,-9.0,-11.0,-3.0,-3.0,-4.0,-2.0,-3.0674407,-1.5707964,-2.9657354,1978.0,-146.0,404.0,167.0,101.0,-1003.0,-1.0,-1.0,-1.0,-1.0,-2.0,0.0,-3.0,-1.0,2.6566215,1.5707964,2.8533044,-1827.0,841.0,464.0,-5.0,7.0,3.0
