MyoITU_EMG_1,MyoITU_EMG_2,MyoITU_EMG_3,MyoITU_EMG_4,MyoITU_EMG_5,MyoITU_EMG_6,MyoITU_EMG_7,MyoITU_EMG_8,MyoITU_roll,MyoITU_pitch,MyoITU_yaw,MyoITU_accel_x,MyoITU_accel_y,MyoITU_accel_z,MyoITU_gyro_x,MyoITU_gyro_y,MyoITU_gyro_z,MyoMarmara_EMG_1,MyoMarmara_EMG_2,MyoMarmara_EMG_3,MyoMarmara_EMG_4,MyoMarmara_EMG_5,MyoMarmara_EMG_6,MyoMarmara_EMG_7,MyoMarmara_EMG_8,MyoMarmara_roll,MyoMarmara_pitch,MyoMarmara_yaw,MyoMarmara_accel_x,MyoMarmara_accel_y,MyoMarmara_accel_z,MyoMarmara_gyro_x,MyoMarmara_gyro_y,MyoMarmara_gyro_z
-2.0,1.0,1.0,-4.0,-2.0,-1.0,1.0,-1.0,-2.79052,1.5707964,2.9746218,-1947.0,-607.0,426.0,6.0,9.0,-1.0,-1.0,-2.0,-4.0,-5.0,-3.0,-3.0,0.0,-1.0,1.6383165,1.5707964,2.31616,-131.0,162.0,1969.0,69.0,-33.0,-40.0
-2.0,1.0,1.0,-4.0,-2.0,-1.0,1.0,-1.0,-2.79052,1.5707964,2.9746218,-1947.0,-607.0,426.0,6.0,9.0,-1.0,-1.0,-2.0,-4.0,-5.0,-3.0,-3.0,0.0,-1.0,1.6382138,1.5707964,2.3154905,-104.0,186.0,1995.0,67.0,-31.0,-53.0
-2.0,-2.0,-1.0,0.0,-2.0,-3.0,0.0,1.0,-2.7904584,1.5707964,2.9745548,-1945.0,-620.0,449.0,-8.0,10.0,-6.0,-3.0,-2.0,-2.0,-2.0,-1.0,-3.0,1.0,-2.0,1.6382138,1.5707964,2.3154905,-104.0,186.0,1995.0,67.0,-31.0,-53.0
1.0,-4.0,0.0,0.0,-2.0,1.0,2.0,-1.0,-2.7904584,1.5707964,2.9745548,-1945.0,-620.0,449.0,-8.0,10.0,-6.0,-3.0,-2.0,-2.0,-2.0,-1.0,-3.0,1.0,-2.0,1.6381108,1.5707964,2.3147388,-100.0,195.0,1993.0,36.0,-14.0,-71.0
0.0,1.0,0.0,-2.0,-2.0,-1.0,0.0,-1.0,-2.7903645,1.5707964,2.9744473,-1938.0,-633.0,446.0,-7.0,12.0,-1.0,2.0,1.0,-1.0,0.0,2.0,2.0,1.0,2.0,1.6381108,1.5707964,2.3147388,-100.0,195.0,1993.0,36.0,-14.0,-71.0
0.0,-2.0,-2.0,1.0,0.0,4.0,-2.0,0.0,-2.7902555,1.5707964,2.974459,-1922.0,-629.0,440.0,9.0,6.0,7.0,0.0,-4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.6381108,1.5707964,2.3147388,-100.0,195.0,1993.0,36.0,-14.0,-71.0
-1.0,-2.0,-1.0,1.0,-2.0,1.0,1.0,1.0,-2.7902555,1.5707964,2.974459,-1922.0,-629.0,440.0,9.0,6.0,7.0,-3.0,-3.0,-3.0,-1.0,1.0,-4.0,-2.0,-2.0,1.6390175,1.5707964,2.3130133,-124.0,191.0,2004.0,110.0,-2.0,-79.0
0.0,-3.0,0.0,-2.0,0.0,-5.0,-2.0,1.0,-2.7901614,1.5707964,2.9743512,-1914.0,-614.0,437.0,13.0,0.0,-4.0,-3.0,-2.0,-5.0,-1.0,0.0,0.0,-4.0,-1.0,1.6390175,1.5707964,2.3130133,-124.0,191.0,2004.0,110.0,-2.0,-79.0
-1.0,-1.0,0.0,-1.0,-1.0,-2.0,0.0,1.0,-2.7901614,1.5707964,2.9743512,-1914.0,-614.0,437.0,13.0,0.0,-4.0,1.0,0.0,1.0,-5.0,-3.0,-3.0,-1.0,-1.0,1.6400921,1.5707964,2.3122523,-130.0,211.0,1995.0,122.0,8.0,-75.0
-1.0,-1.0,0.0,-1.0,-1.0,-2.0,0.0,1.0,-2.7896981,1.5707964,2.9744256,-1928.0,-605.0,434.0,-6.0,1.0,-20.0,-2.0,-3.0,-3.0,-1.0,-6.0,-5.0,-3.0,-2.0,1.6400921,1.5707964,2.3122523,-130.0,211.0,1995.0,122.0,8.0,-75.0
0.0,-1.0,-3.0,0.0,0.0,-2.0,-1.0,-2.0,-2.7886453,1.5707964,2.974691,-1930.0,-632.0,427.0,-20.0,2.0,-30.0,-2.0,-1.0,-1.0,-1.0,1.0,-2.0,0.0,-1.0,1.6400921,1.5707964,2.3122523,-130.0,211.0,1995.0,122.0,8.0,-75.0
-1.0,0.0,0.0,-1.0,-2.0,-1.0,-3.0,-3.0,-2.7886453,1.5707964,2.974691,-1930.0,-632.0,427.0,-20.0,2.0,-30.0,-2.0,-1.0,-1.0,-1.0,1.0,-2.0,0.0,-1.0,1.6414249,1.5707964,2.310595,-141.0,228.0,1975.0,57.0,-28.0,-77.0
