8.0,3.0,-6.0,-11.0,-10.0,-6.0,-3.0,0.0,2.6007144,-1.5707964,2.6109662,1692.0,854.0,587.0,30.0,-3.0,-19.0,-1.0,-2.0,-1.0,0.0,-2.0,2.0,0.0,0.0,-1.6690816,1.5707964,1.7979656,-193.0,-164.0,1993.0,7.0,-8.0,3.0
-15.0,-12.0,-14.0,-6.0,-3.0,-3.0,-1.0,-9.0,2.6007144,-1.5707964,2.6109662,1692.0,854.0,587.0,30.0,-3.0,-19.0,-1.0,-2.0,-1.0,0.0,-2.0,2.0,0.0,0.0,-1.6690816,1.5707964,1.7979656,-187.0,-154.0,1995.0,8.0,-8.0,-1.0
-7.0,-1.0,7.0,11.0,-6.0,-6.0,-2.0,-1.0,2.6002238,-1.5707964,2.610488,1694.0,857.0,604.0,37.0,-1.0,-9.0,-1.0,-3.0,-2.0,-6.0,-1.0,3.0,-4.0,1.0,-1.6690816,1.5707964,1.7979656,-187.0,-154.0,1995.0,8.0,-8.0,-1.0
-3.0,-2.0,0.0,25.0,17.0,-3.0,-4.0,-2.0,2.5997458,-1.5707964,2.6099625,1693.0,847.0,576.0,1.0,18.0,-14.0,0.0,0.0,-4.0,0.0,0.0,1.0,1.0,1.0,-1.6690816,1.5707964,1.7979656,-187.0,-154.0,1995.0,8.0,-8.0,-1.0
-23.0,-2.0,8.0,17.0,5.0,-2.0,-2.0,-9.0,2.5997458,-1.5707964,2.6099625,1693.0,847.0,576.0,1.0,18.0,-14.0,0.0,0.0,-4.0,0.0,0.0,1.0,1.0,1.0,-1.668653,1.5707964,1.7978995,-181.0,-153.0,2002.0,-29.0,-1.0,-5.0
-20.0,-17.0,-24.0,-9.0,5.0,-1.0,-5.0,-9.0,2.59924,-1.5707964,2.609318,1689.0,827.0,593.0,-18.0,18.0,-15.0,-1.0,3.0,-1.0,0.0,3.0,-5.0,-1.0,-2.0,-1.668653,1.5707964,1.7978995,-181.0,-153.0,2002.0,-29.0,-1.0,-5.0
11.0,4.0,5.0,0.0,3.0,3.0,5.0,-2.0,2.59924,-1.5707964,2.609318,1689.0,827.0,593.0,-18.0,18.0,-15.0,-1.0,3.0,-1.0,0.0,3.0,-5.0,-1.0,-2.0,-1.6685323,1.5707964,1.7978297,-185.0,-160.0,2018.0,-32.0,4.0,-8.0
11.0,4.0,5.0,0.0,3.0,3.0,5.0,-2.0,2.59924,-1.5707964,2.609318,1681.0,840.0,585.0,5.0,3.0,-6.0,-1.0,3.0,-1.0,0.0,3.0,-5.0,-1.0,-2.0,-1.6685323,1.5707964,1.7978297,-185.0,-160.0,2018.0,-32.0,4.0,-8.0
11.0,1.0,-5.0,-16.0,-12.0,-4.0,-1.0,-1.0,2.5991957,-1.5707964,2.6093726,1677.0,848.0,590.0,18.0,-11.0,1.0,-1.0,-1.0,-1.0,0.0,-2.0,-2.0,0.0,2.0,-1.6685323,1.5707964,1.7978297,-185.0,-160.0,2018.0,-32.0,4.0,-8.0
-2.0,-3.0,2.0,0.0,-7.0,-3.0,-4.0,-6.0,2.5991957,-1.5707964,2.6093726,1677.0,848.0,590.0,18.0,-11.0,1.0,1.0,0.0,0.0,-2.0,-2.0,3.0,1.0,-1.0,-1.6683899,1.5707964,1.7976837,-185.0,-162.0,1995.0,-5.0,-5.0,-5.0
