MyoITU_EMG_1,MyoITU_EMG_2,MyoITU_EMG_3,MyoITU_EMG_4,MyoITU_EMG_5,MyoITU_EMG_6,MyoITU_EMG_7,MyoITU_EMG_8,MyoITU_roll,MyoITU_pitch,MyoITU_yaw,MyoITU_accel_x,MyoITU_accel_y,MyoITU_accel_z,MyoITU_gyro_x,MyoITU_gyro_y,MyoITU_gyro_z,MyoMarmara_EMG_1,MyoMarmara_EMG_2,MyoMarmara_EMG_3,MyoMarmara_EMG_4,MyoMarmara_EMG_5,MyoMarmara_EMG_6,MyoMarmara_EMG_7,MyoMarmara_EMG_8,MyoMarmara_roll,MyoMarmara_pitch,MyoMarmara_yaw,MyoMarmara_accel_x,MyoMarmara_accel_y,MyoMarmara_accel_z,MyoMarmara_gyro_x,MyoMarmara_gyro_y,MyoMarmara_gyro_z
-9.0,10.0,4.0,-25.0,-3.0,2.0,0.0,-2.0,2.9353852,-1.5707964,-3.1051886,1855.0,308.0,498.0,22.0,-29.0,57.0,-2.0,-1.0,-2.0,0.0,2.0,0.0,2.0,-1.0,2.6006033,1.5707964,2.752568,-1765.0,1001.0,383.0,8.0,-9.0,-2.0
1.0,6.0,4.0,11.0,3.0,0.0,-1.0,0.0,2.9353852,-1.5707964,-3.1051886,1855.0,308.0,498.0,22.0,-29.0,57.0,-2.0,-1.0,-2.0,0.0,2.0,0.0,2.0,-1.0,2.6006033,1.5707964,2.752568,-1768.0,1006.0,397.0,9.0,-14.0,-3.0
-1.0,-11.0,-5.0,-4.0,-1.0,-3.0,-2.0,-1.0,2.9368997,-1.5707964,-3.1048834,1855.0,343.0,522.0,46.0,-66.0,84.0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-3.0,0.0,2.6006033,1.5707964,2.752568,-1768.0,1006.0,397.0,9.0,-14.0,-3.0
-6.0,-6.0,-4.0,-12.0,4.0,3.0,2.0,-2.0,2.9368997,-1.5707964,-3.1048834,1855.0,343.0,522.0,46.0,-66.0,84.0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-3.0,0.0,2.6005237,1.5707964,2.752809,-1769.0,1015.0,385.0,9.0,-18.0,-6.0
0.0,-13.0,6.0,-2.0,2.0,0.0,-2.0,0.0,2.9407237,-1.5707964,-3.1036425,1881.0,358.0,535.0,63.0,-88.0,172.0,-3.0,-2.0,-1.0,0.0,1.0,-2.0,-2.0,-1.0,2.6005237,1.5707964,2.752809,-1769.0,1015.0,385.0,9.0,-18.0,-6.0
3.0,-4.0,-2.0,2.0,-2.0,-5.0,-3.0,-2.0,2.9407237,-1.5707964,-3.1036425,1881.0,358.0,535.0,63.0,-88.0,172.0,-3.0,-2.0,-1.0,0.0,1.0,-2.0,-2.0,-1.0,2.6003625,1.5707964,2.7533686,-1761.0,997.0,390.0,7.0,-19.0,-1.0
6.0,-4.0,-5.0,-1.0,-6.0,-4.0,-2.0,0.0,2.9468257,-1.5707964,-3.1010578,1835.0,361.0,568.0,71.0,-101.0,277.0,-1.0,-1.0,-2.0,0.0,-3.0,-1.0,0.0,1.0,2.6003625,1.5707964,2.7533686,-1761.0,997.0,390.0,7.0,-19.0,-1.0
-5.0,1.0,11.0,16.0,-4.0,-2.0,-3.0,-1.0,2.9468257,-1.5707964,-3.1010578,1835.0,361.0,568.0,71.0,-101.0,277.0,-1.0,-1.0,-2.0,0.0,-3.0,-1.0,0.0,1.0,2.6003687,1.5707964,2.7538822,-1756.0,999.0,387.0,12.0,-17.0,-4.0
5.0,6.0,-3.0,-3.0,1.0,4.0,1.0,-1.0,2.956153,-1.5707964,-3.0975652,1810.0,354.0,532.0,75.0,-141.0,396.0,-2.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,2.6003687,1.5707964,2.7538822,-1756.0,999.0,387.0,12.0,-17.0,-4.0
-3.0,7.0,-4.0,-11.0,-10.0,-1.0,-4.0,-1.0,2.956153,-1.5707964,-3.0975652,1810.0,354.0,532.0,75.0,-141.0,396.0,-2.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,2.600405,1.5707964,2.7540748,-1755.0,999.0,379.0,20.0,-13.0,0.0
-4.0,-1.0,-14.0,-16.0,-7.0,-2.0,1.0,-1.0,2.96844,-1.5707964,-3.0934472,1854.0,362.0,504.0,81.0,-195.0,502.0,1.0,-2.0,-1.0,-1.0,0.0,-2.0,-2.0,-1.0,2.600405,1.5707964,2.7540748,-1755.0,999.0,379.0,20.0,-13.0,0.0
-10.0,-16.0,17.0,16.0,16.0,2.0,2.0,-3.0,2.96844,-1.5707964,-3.0934472,1854.0,362.0,504.0,81.0,-195.0,502.0,1.0,-2.0,-1.0,-1.0,0.0,-2.0,-2.0,-1.0,2.6003075,1.5707964,2.7540944,-1754.0,1004.0,374.0,19.0,-12.0,1.0
-1.0,-4.0,-2.0,-5.0,-3.0,-1.0,0.0,0.0,2.9834125,-1.5707964,-3.0882926,1897.0,362.0,513.0,80.0,-233.0,610.0,1.0,0.0,0.0,-1.0,0.0,1.0,-2.0,-1.0,2.6003075,1.5707964,2.7540944,-1754.0,1004.0,374.0,19.0,-12.0,1.0
2.0,2.0,-4.0,-6.0,-2.0,1.0,0.0,-1.0,2.9834125,-1.5707964,-3.0882926,1897.0,362.0,513.0,80.0,-233.0,610.0,1.0,0.0,0.0,-1.0,0.0,1.0,-2.0,-1.0,2.600313,1.5707964,2.7541878,-1773.0,1014.0,386.0,24.0,-6.0,3.0
3.0,2.0,-2.0,-1.0,0.0,0.0,-1.0,-1.0,3.002599,-1.5707964,-3.0812128,1888.0,322.0,506.0,98.0,-260.0,764.0,-2.0,-2.0,-2.0,-2.0,-1.0,-2.0,0.0,-3.0,2.600313,1.5707964,2.7541878,-1773.0,1014.0,386.0,24.0,-6.0,3.0
3.0,4.0,-2.0,5.0,0.0,-3.0,-5.0,3.0,3.002599,-1.5707964,-3.0812128,1888.0,322.0,506.0,98.0,-260.0,764.0,-2.0,-2.0,-2.0,-2.0,-1.0,-2.0,0.0,-3.0,2.600258,1.5707964,2.7540157,-1766.0,1015.0,385.0,14.0,-7.0,0.0
-4.0,7.0,14.0,17.0,4.0,1.0,3.0,-3.0,3.026813,-1.5707964,-3.0717952,1897.0,254.0,454.0,151.0,-288.0,939.0,-2.0,-1.0,-1.0,-2.0,-3.0,1.0,0.0,-2.0,2.600258,1.5707964,2.7540157,-1766.0,1015.0,385.0,14.0,-7.0,0.0
0.0,3.0,-4.0,0.0,6.0,0.0,-7.0,-1.0,3.026813,-1.5707964,-3.0717952,1897.0,254.0,454.0,151.0,-288.0,939.0,-2.0,-1.0,-1.0,-2.0,-3.0,1.0,0.0,-2.0,2.600258,1.5707964,2.7540157,-1758.0,1009.0,377.0,-5.0,-6.0,-5.0
9.0,10.0,-8.0,-4.0,-1.0,-1.0,0.0,3.0,3.05359,-1.5707964,-3.0610144,1919.0,225.0,431.0,187.0,-312.0,1053.0,-2.0,-1.0,0.0,-1.0,-2.0,-2.0,-3.0,-1.0,2.600258,1.5707964,2.7540157,-1758.0,1009.0,377.0,-5.0,-6.0,-5.0
-5.0,-8.0,-1.0,-1.0,6.0,1.0,1.0,-3.0,3.05359,-1.5707964,-3.0610144,1919.0,225.0,431.0,187.0,-312.0,1053.0,-2.0,-1.0,0.0,-1.0,-2.0,-2.0,-3.0,-1.0,2.600258,1.5707964,2.7540157,-1748.0,1008.0,389.0,-8.0,0.0,-1.0
-7.0,-4.0,2.0,0.0,1.0,-4.0,-3.0,-2.0,3.0809667,-1.5707964,-3.0495632,1945.0,194.0,418.0,210.0,-316.0,1096.0,1.0,-1.0,-1.0,-1.0,-2.0,-1.0,-1.0,-2.0,2.600258,1.5707964,2.7540157,-1748.0,1008.0,389.0,-8.0,0.0,-1.0
-5.0,-1.0,-5.0,2.0,4.0,2.0,1.0,-1.0,3.0809667,-1.5707964,-3.0495632,1945.0,194.0,418.0,210.0,-316.0,1096.0,1.0,-1.0,-1.0,-1.0,-2.0,-1.0,-1.0,-2.0,2.6003022,1.5707964,2.7539914,-1758.0,1010.0,367.0,-7.0,3.0,1.0
-2.0,-5.0,4.0,3.0,-1.0,-1.0,-2.0,-3.0,3.1104424,-1.5707964,-3.0365365,1964.0,113.0,397.0,155.0,-294.0,1150.0,1.0,0.0,0.0,-3.0,0.0,-1.0,-1.0,-1.0,2.6003022,1.5707964,2.7539914,-1758.0,1010.0,367.0,-7.0,3.0,1.0
-4.0,-6.0,0.0,4.0,-9.0,-8.0,-10.0,-3.0,3.1104424,-1.5707964,-3.0365365,1964.0,113.0,397.0,155.0,-294.0,1150.0,-3.0,-2.0,0.0,-1.0,-2.0,-2.0,-2.0,0.0,2.6003022,1.5707964,2.7539914,-1767.0,1010.0,382.0,-6.0,4.0,-3.0
-4.0,-6.0,0.0,4.0,-9.0,-8.0,-10.0,-3.0,-3.1408124,-1.5707964,-3.021296,1993.0,43.0,355.0,77.0,-224.0,1233.0,-3.0,-2.0,-2.0,-1.0,-1.0,-4.0,-2.0,-1.0,2.6003022,1.5707964,2.7539914,-1767.0,1010.0,382.0,-6.0,4.0,-3.0
4.0,4.0,-5.0,-5.0,0.0,-1.0,1.0,-2.0,-3.10704,-1.5707964,-3.0036366,1956.0,-24.0,322.0,2.0,-133.0,1291.0,0.0,2.0,-2.0,0.0,1.0,-2.0,-2.0,2.0,2.6003022,1.5707964,2.7539914,-1767.0,1010.0,382.0,-6.0,4.0,-3.0
-7.0,-14.0,-2.0,-4.0,0.0,-2.0,0.0,-3.0,-3.10704,-1.5707964,-3.0036366,1956.0,-24.0,322.0,2.0,-133.0,1291.0,0.0,2.0,-2.0,0.0,1.0,-2.0,-2.0,2.0,2.6003022,1.5707964,2.7539914,-1762.0,1007.0,381.0,-13.0,4.0,-6.0
-2.0,0.0,-2.0,-1.0,1.0,1.0,2.0,2.0,-3.10704,-1.5707964,-3.0036366,1956.0,-24.0,322.0,2.0,-133.0,1291.0,1.0,-1.0,-2.0,0.0,-3.0,-1.0,-1.0,-3.0,2.6003313,1.5707964,2.754167,-1766.0,1007.0,393.0,-20.0,2.0,-5.0
-2.0,0.0,-2.0,-1.0,1.0,1.0,2.0,2.0,-3.073152,-1.5707964,-2.9849215,1896.0,-102.0,327.0,-69.0,-95.0,1274.0,1.0,-1.0,-2.0,0.0,-3.0,-1.0,-1.0,-3.0,2.6003313,1.5707964,2.754167,-1766.0,1007.0,393.0,-20.0,2.0,-5.0
-4.0,-2.0,-3.0,-6.0,-4.0,2.0,-1.0,-2.0,-3.073152,-1.5707964,-2.9849215,1896.0,-102.0,327.0,-69.0,-95.0,1274.0,-1.0,-2.0,-1.0,-1.0,2.0,-2.0,0.0,0.0,2.600417,1.5707964,2.7544389,-1767.0,994.0,390.0,-16.0,-3.0,-4.0
-4.0,-2.0,-3.0,-6.0,-4.0,2.0,-1.0,-2.0,-3.03959,-1.5707964,-2.965805,1878.0,-210.0,333.0,-95.0,-119.0,1245.0,-2.0,-1.0,0.0,-2.0,0.0,-3.0,-3.0,-2.0,2.600417,1.5707964,2.7544389,-1767.0,994.0,390.0,-16.0,-3.0,-4.0
-5.0,2.0,0.0,-16.0,2.0,-3.0,1.0,0.0,-3.03959,-1.5707964,-2.965805,1878.0,-210.0,333.0,-95.0,-119.0,1245.0,-2.0,-1.0,0.0,-2.0,0.0,-3.0,-3.0,-2.0,2.600496,1.5707964,2.75444,-1768.0,999.0,386.0,-3.0,-4.0,-4.0
6.0,7.0,2.0,3.0,6.0,1.0,0.0,5.0,-3.0067651,-1.5707964,-2.9460154,1919.0,-287.0,373.0,-30.0,-123.0,1238.0,-2.0,1.0,-1.0,-2.0,-2.0,-1.0,-1.0,1.0,2.600496,1.5707964,2.75444,-1768.0,999.0,386.0,-3.0,-4.0,-4.0
0.0,-2.0,3.0,13.0,7.0,4.0,2.0,3.0,-3.0067651,-1.5707964,-2.9460154,1919.0,-287.0,373.0,-30.0,-123.0,1238.0,-2.0,1.0,-1.0,-2.0,-2.0,-1.0,-1.0,1.0,2.6005404,1.5707964,2.7544158,-1760.0,1005.0,385.0,-2.0,-3.0,-3.0
-2.0,-2.0,4.0,3.0,2.0,-2.0,1.0,-2.0,-2.9738407,-1.5707964,-2.9247108,1942.0,-322.0,324.0,29.0,-55.0,1279.0,-1.0,-3.0,0.0,-1.0,-3.0,-4.0,-3.0,-1.0,2.6005404,1.5707964,2.7544158,-1760.0,1005.0,385.0,-2.0,-3.0,-3.0
-3.0,-5.0,-4.0,4.0,-6.0,-3.0,-12.0,-6.0,-2.9738407,-1.5707964,-2.9247108,1942.0,-322.0,324.0,29.0,-55.0,1279.0,-1.0,-3.0,0.0,-1.0,-3.0,-4.0,-3.0,-1.0,2.600496,1.5707964,2.75444,-1769.0,1001.0,392.0,-3.0,-4.0,-2.0
7.0,17.0,-4.0,-13.0,-7.0,0.0,0.0,0.0,-2.9412868,-1.5707964,-2.902399,1897.0,-327.0,293.0,40.0,3.0,1309.0,-2.0,-1.0,-3.0,0.0,-1.0,-1.0,-2.0,0.0,2.600496,1.5707964,2.75444,-1769.0,1001.0,392.0,-3.0,-4.0,-2.0
-4.0,-5.0,-4.0,-4.0,2.0,2.0,-1.0,1.0,-2.9412868,-1.5707964,-2.902399,1897.0,-327.0,293.0,40.0,3.0,1309.0,-2.0,-1.0,-3.0,0.0,-1.0,-1.0,-2.0,0.0,2.600496,1.5707964,2.75444,-1773.0,1006.0,394.0,-2.0,-6.0,-4.0
-4.0,-5.0,-4.0,-4.0,2.0,2.0,-1.0,1.0,-2.909892,-1.5707964,-2.8800628,1840.0,-359.0,341.0,-6.0,-17.0,1283.0,-2.0,-1.0,-3.0,0.0,-1.0,-1.0,-2.0,0.0,2.600496,1.5707964,2.75444,-1773.0,1006.0,394.0,-2.0,-6.0,-4.0
2.0,-2.0,-4.0,-10.0,-2.0,0.0,1.0,0.0,-2.909892,-1.5707964,-2.8800628,1840.0,-359.0,341.0,-6.0,-17.0,1283.0,3.0,1.0,-2.0,-1.0,1.0,0.0,0.0,-1.0,2.600496,1.5707964,2.75444,-1756.0,1001.0,396.0,-10.0,-9.0,-1.0
2.0,-2.0,-4.0,-10.0,-2.0,0.0,1.0,0.0,-2.8796968,-1.5707964,-2.857992,1853.0,-449.0,371.0,-64.0,-66.0,1242.0,3.0,1.0,-2.0,-1.0,1.0,0.0,0.0,-1.0,2.600496,1.5707964,2.75444,-1756.0,1001.0,396.0,-10.0,-9.0,-1.0
-2.0,2.0,0.0,0.0,3.0,-5.0,1.0,-1.0,-2.8796968,-1.5707964,-2.857992,1853.0,-449.0,371.0,-64.0,-66.0,1242.0,-1.0,-2.0,1.0,-1.0,1.0,1.0,-1.0,-2.0,2.600496,1.5707964,2.75444,-1741.0,991.0,393.0,-3.0,-4.0,-1.0
-2.0,2.0,0.0,0.0,3.0,-5.0,1.0,-1.0,-2.8499508,-1.5707964,-2.8354306,1882.0,-537.0,342.0,-136.0,-64.0,1239.0,-1.0,-2.0,1.0,-1.0,1.0,1.0,-1.0,-2.0,2.600496,1.5707964,2.75444,-1741.0,991.0,393.0,-3.0,-4.0,-1.0
-3.0,-6.0,2.0,4.0,-3.0,-1.0,-5.0,-5.0,-2.8499508,-1.5707964,-2.8354306,1882.0,-537.0,342.0,-136.0,-64.0,1239.0,-1.0,1.0,0.0,-1.0,-2.0,-4.0,-2.0,1.0,2.600496,1.5707964,2.75444,-1776.0,1013.0,381.0,15.0,2.0,4.0
