MyoITU_EMG_1,MyoITU_EMG_2,MyoITU_EMG_3,MyoITU_EMG_4,MyoITU_EMG_5,MyoITU_EMG_6,MyoITU_EMG_7,MyoITU_EMG_8,MyoITU_roll,MyoITU_pitch,MyoITU_yaw,MyoITU_accel_x,MyoITU_accel_y,MyoITU_accel_z,MyoITU_gyro_x,MyoITU_gyro_y,MyoITU_gyro_z,MyoMarmara_EMG_1,MyoMarmara_EMG_2,MyoMarmara_EMG_3,MyoMarmara_EMG_4,MyoMarmara_EMG_5,MyoMarmara_EMG_6,MyoMarmara_EMG_7,MyoMarmara_EMG_8,MyoMarmara_roll,MyoMarmara_pitch,MyoMarmara_yaw,MyoMarmara_accel_x,MyoMarmara_accel_y,MyoMarmara_accel_z,MyoMarmara_gyro_x,MyoMarmara_gyro_y,MyoMarmara_gyro_z
-2.0,-3.0,-2.0,1.0,-2.0,-1.0,-2.0,-2.0,-2.6261292,1.5707964,-2.880003,-1823.0,-963.0,392.0,-2.0,2.0,4.0,-15.0,-7.0,2.0,-8.0,1.0,1.0,2.0,-1.0,1.6694943,-1.5707964,2.3354719,64.0,400.0,1974.0,22.0,18.0,-25.0
-2.0,0.0,0.0,0.0,-2.0,1.0,-1.0,0.0,-2.6261292,1.5707964,-2.880003,-1823.0,-963.0,392.0,-2.0,2.0,4.0,-15.0,-7.0,2.0,-8.0,1.0,1.0,2.0,-1.0,1.669668,-1.5707964,2.3352606,77.0,387.0,1966.0,16.0,11.0,-20.0
1.0,0.0,2.0,-1.0,-1.0,-4.0,0.0,-1.0,-2.6261292,1.5707964,-2.880003,-1815.0,-961.0,394.0,0.0,2.0,3.0,-15.0,-7.0,2.0,-8.0,1.0,1.0,2.0,-1.0,1.669668,-1.5707964,2.3352606,77.0,387.0,1966.0,16.0,11.0,-20.0
0.0,3.0,0.0,0.0,0.0,-3.0,2.0,2.0,-2.6261292,1.5707964,-2.880003,-1815.0,-961.0,394.0,0.0,2.0,3.0,-1.0,0.0,-4.0,-11.0,-10.0,-1.0,-7.0,-3.0,1.66991,-1.5707964,2.3350837,79.0,382.0,1961.0,18.0,4.0,-17.0
0.0,3.0,0.0,0.0,0.0,-3.0,2.0,2.0,-2.6261292,1.5707964,-2.880003,-1812.0,-966.0,397.0,3.0,2.0,3.0,-1.0,0.0,-4.0,-11.0,-10.0,-1.0,-7.0,-3.0,1.66991,-1.5707964,2.3350837,79.0,382.0,1961.0,18.0,4.0,-17.0
2.0,2.0,-1.0,0.0,1.0,-2.0,1.0,-2.0,-2.6261292,1.5707964,-2.880003,-1812.0,-966.0,397.0,3.0,2.0,3.0,2.0,1.0,-1.0,-3.0,-4.0,-4.0,2.0,-4.0,1.6698867,-1.5707964,2.3350818,83.0,381.0,1965.0,12.0,5.0,-16.0
-1.0,0.0,1.0,-1.0,0.0,2.0,-2.0,-4.0,-2.6261363,1.5707964,-2.880225,-1811.0,-954.0,401.0,2.0,3.0,1.0,0.0,-2.0,2.0,-1.0,0.0,2.0,2.0,-12.0,1.6698867,-1.5707964,2.3350818,83.0,381.0,1965.0,12.0,5.0,-16.0
-1.0,-2.0,1.0,-1.0,-2.0,-2.0,-2.0,-1.0,-2.6261678,1.5707964,-2.8803296,-1815.0,-951.0,391.0,-3.0,0.0,0.0,-1.0,4.0,3.0,3.0,0.0,2.0,6.0,2.0,1.6698867,-1.5707964,2.3350818,83.0,381.0,1965.0,12.0,5.0,-16.0
-1.0,-2.0,1.0,-1.0,-2.0,-2.0,-2.0,-1.0,-2.6261678,1.5707964,-2.8803296,-1815.0,-951.0,391.0,-3.0,0.0,0.0,-1.0,4.0,3.0,3.0,0.0,2.0,6.0,2.0,1.6697537,-1.5707964,2.334706,78.0,362.0,1959.0,2.0,15.0,-25.0
-1.0,-1.0,0.0,-2.0,-1.0,0.0,0.0,2.0,-2.6262152,1.5707964,-2.8802915,-1816.0,-952.0,389.0,-16.0,-5.0,0.0,-1.0,3.0,-1.0,1.0,1.0,0.0,4.0,19.0,1.6697537,-1.5707964,2.334706,78.0,362.0,1959.0,2.0,15.0,-25.0
-1.0,-1.0,0.0,-2.0,-1.0,0.0,0.0,2.0,-2.6262152,1.5707964,-2.8802915,-1816.0,-952.0,389.0,-16.0,-5.0,0.0,-1.0,3.0,-1.0,1.0,1.0,0.0,4.0,19.0,1.6698188,-1.5707964,2.3344526,79.0,367.0,1966.0,14.0,12.0,-25.0
2.0,-1.0,-3.0,0.0,-2.0,0.0,2.0,-1.0,-2.6262152,1.5707964,-2.8802915,-1816.0,-952.0,389.0,-16.0,-5.0,0.0,-3.0,-2.0,2.0,0.0,1.0,-2.0,-10.0,-15.0,1.6700267,-1.5707964,2.334281,100.0,375.0,1959.0,31.0,19.0,-21.0
2.0,-1.0,-3.0,0.0,-2.0,0.0,2.0,-1.0,-2.6261961,1.5707964,-2.8803422,-1802.0,-960.0,393.0,-23.0,-2.0,2.0,-3.0,-2.0,2.0,0.0,1.0,-2.0,-10.0,-15.0,1.6700267,-1.5707964,2.334281,100.0,375.0,1959.0,31.0,19.0,-21.0
-1.0,0.0,4.0,-1.0,0.0,0.0,-3.0,-2.0,-2.6261961,1.5707964,-2.8803422,-1802.0,-960.0,393.0,-23.0,-2.0,2.0,-3.0,-6.0,-4.0,6.0,-2.0,3.0,23.0,24.0,1.6704221,-1.5707964,2.3341131,91.0,378.0,1956.0,46.0,32.0,-25.0
-1.0,0.0,4.0,-1.0,0.0,0.0,-3.0,-2.0,-2.6261961,1.5707964,-2.8803422,-1809.0,-958.0,397.0,-7.0,-3.0,-4.0,-3.0,-6.0,-4.0,6.0,-2.0,3.0,23.0,24.0,1.6704221,-1.5707964,2.3341131,91.0,378.0,1956.0,46.0,32.0,-25.0
0.0,1.0,-2.0,-1.0,-1.0,1.0,0.0,-1.0,-2.6261961,1.5707964,-2.8803422,-1815.0,-955.0,384.0,12.0,-6.0,-4.0,-3.0,-2.0,-1.0,-4.0,0.0,0.0,-1.0,-6.0,1.6704221,-1.5707964,2.3341131,91.0,378.0,1956.0,46.0,32.0,-25.0
0.0,1.0,-2.0,-1.0,-1.0,1.0,0.0,-1.0,-2.6261961,1.5707964,-2.8803422,-1815.0,-955.0,384.0,12.0,-6.0,-4.0,-3.0,-2.0,-1.0,-4.0,0.0,0.0,-1.0,-6.0,1.6708729,-1.5707964,2.3339002,88.0,387.0,1959.0,52.0,32.0,-26.0
0.0,-4.0,1.0,2.0,-1.0,0.0,2.0,1.0,-2.6261961,1.5707964,-2.8803422,-1815.0,-955.0,384.0,12.0,-6.0,-4.0,-3.0,0.0,3.0,16.0,4.0,0.0,-16.0,-11.0,1.6711286,-1.5707964,2.3336961,77.0,384.0,1961.0,33.0,28.0,-22.0
0.0,-4.0,1.0,2.0,-1.0,0.0,2.0,1.0,-2.6261961,1.5707964,-2.8803422,-1809.0,-951.0,383.0,11.0,-5.0,-5.0,-3.0,0.0,3.0,16.0,4.0,0.0,-16.0,-11.0,1.6711286,-1.5707964,2.3336961,77.0,384.0,1961.0,33.0,28.0,-22.0
0.0,0.0,-1.0,-1.0,0.0,0.0,-2.0,-2.0,-2.6262507,1.5707964,-2.880526,-1806.0,-946.0,389.0,-5.0,-3.0,-3.0,-3.0,-2.0,-5.0,-2.0,-4.0,-2.0,-12.0,-11.0,1.6711286,-1.5707964,2.3336961,77.0,384.0,1961.0,33.0,28.0,-22.0
0.0,0.0,-1.0,-1.0,0.0,0.0,-2.0,-2.0,-2.6262507,1.5707964,-2.880526,-1806.0,-946.0,389.0,-5.0,-3.0,-3.0,-3.0,-2.0,-5.0,-2.0,-4.0,-2.0,-12.0,-11.0,1.6715105,-1.5707964,2.3335643,75.0,400.0,1964.0,32.0,15.0,-17.0
-2.0,2.0,0.0,-1.0,-1.0,-5.0,-2.0,-2.0,-2.6262507,1.5707964,-2.880526,-1806.0,-946.0,389.0,-5.0,-3.0,-3.0,16.0,15.0,2.0,-2.0,3.0,3.0,11.0,31.0,1.6719183,-1.5707964,2.3334346,69.0,404.0,1976.0,35.0,7.0,-15.0
-2.0,2.0,0.0,-1.0,-1.0,-5.0,-2.0,-2.0,-2.6262085,1.5707964,-2.8804977,-1811.0,-956.0,392.0,-20.0,-1.0,-5.0,16.0,15.0,2.0,-2.0,3.0,3.0,11.0,31.0,1.6719183,-1.5707964,2.3334346,69.0,404.0,1976.0,35.0,7.0,-15.0
-4.0,2.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-2.6262085,1.5707964,-2.8804977,-1811.0,-956.0,392.0,-20.0,-1.0,-5.0,-1.0,-2.0,1.0,-1.0,-1.0,2.0,8.0,0.0,1.6722444,-1.5707964,2.3333066,65.0,393.0,1976.0,37.0,11.0,-9.0
-4.0,2.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-2.6262085,1.5707964,-2.8804977,-1822.0,-969.0,393.0,-14.0,-3.0,-6.0,-1.0,-2.0,1.0,-1.0,-1.0,2.0,8.0,0.0,1.6722444,-1.5707964,2.3333066,65.0,393.0,1976.0,37.0,11.0,-9.0
-2.0,-1.0,-2.0,-2.0,0.0,-1.0,-1.0,1.0,-2.6262085,1.5707964,-2.8804977,-1817.0,-957.0,388.0,-1.0,-5.0,1.0,-5.0,-2.0,-2.0,-1.0,1.0,-2.0,3.0,0.0,1.6722444,-1.5707964,2.3333066,65.0,393.0,1976.0,37.0,11.0,-9.0
